"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_BP_DIRECT","positive regulation of exosomal secretion","0.22%","8","3093","15","29712","3.96e-4","4.33e-2","5.12","9.04e-1","4.29e-2","4.48e-5"
"GOTERM_CC_DIRECT","chromosome, telomeric region","0.80%","29","3101","138","29722","4.30e-4","8.58e-3","2.01","3.65e-1","7.82e-3","1.85e-4"
"GOTERM_BP_DIRECT","negative regulation of hippo signaling","0.28%","10","3093","24","29712","4.30e-4","4.62e-2","4.00","9.21e-1","4.57e-2","7.28e-5"
"GOTERM_MF_DIRECT","microtubule binding","1.32%","48","3069","270","28924","4.61e-4","1.29e-2","1.68","5.68e-1","1.24e-2","2.48e-4"
"GOTERM_BP_DIRECT","lung alveolus development","0.47%","17","3093","62","29712","4.67e-4","4.92e-2","2.63","9.37e-1","4.87e-2","1.42e-4"
"GOTERM_BP_DIRECT","regulation of translation","0.69%","25","3093","113","29712","5.21e-4","5.40e-2","2.13","9.54e-1","5.34e-2","2.09e-4"
"GOTERM_BP_DIRECT","Wnt signaling pathway","1.13%","41","3093","225","29712","5.30e-4","5.40e-2","1.75","9.56e-1","5.34e-2","2.70e-4"
"GOTERM_CC_DIRECT","cell leading edge","0.52%","19","3101","75","29722","5.68e-4","1.11e-2","2.43","4.52e-1","1.01e-2","1.92e-4"
"GOTERM_BP_DIRECT","regulation of nucleotide-excision repair","0.30%","11","3093","30","29712","6.20e-4","6.21e-2","3.52","9.74e-1","6.14e-2","1.27e-4"
"GOTERM_CC_DIRECT","late endosome","0.94%","34","3101","176","29722","6.28e-4","1.21e-2","1.85","4.85e-1","1.10e-2","2.99e-4"
"GOTERM_BP_DIRECT","cerebral cortex radially oriented cell migration","0.22%","8","3093","16","29712","6.41e-4","6.24e-2","4.80","9.77e-1","6.18e-2","8.14e-5"
"GOTERM_MF_DIRECT","clathrin binding","0.36%","13","3069","40","28924","6.45e-4","1.78e-2","3.06","6.92e-1","1.70e-2","1.60e-4"
"GOTERM_BP_DIRECT","learning","0.52%","19","3093","76","29712","6.55e-4","6.24e-2","2.40","9.79e-1","6.18e-2","2.25e-4"
"GOTERM_BP_DIRECT","synaptic vesicle endocytosis","0.41%","15","3093","52","29712","6.56e-4","6.24e-2","2.77","9.79e-1","6.18e-2","1.87e-4"
"GOTERM_BP_DIRECT","positive regulation of protein localization to plasma membrane","0.44%","16","3093","58","29712","6.78e-4","6.30e-2","2.65","9.82e-1","6.23e-2","2.05e-4"
"GOTERM_BP_DIRECT","nucleocytoplasmic transport","0.47%","17","3093","64","29712","6.83e-4","6.30e-2","2.55","9.82e-1","6.23e-2","2.17e-4"
"GOTERM_MF_DIRECT","protein-macromolecule adaptor activity","1.05%","38","3069","203","28924","7.38e-4","2.01e-2","1.76","7.39e-1","1.92e-2","3.72e-4"
"GOTERM_BP_DIRECT","negative regulation of DNA-templated transcription","2.78%","101","3093","702","29712","7.68e-4","6.92e-2","1.38","9.89e-1","6.84e-2","4.94e-4"
"GOTERM_BP_DIRECT","positive regulation of peptidyl-serine phosphorylation","0.52%","19","3093","77","29712","7.73e-4","6.92e-2","2.37","9.90e-1","6.84e-2","2.70e-4"
"GOTERM_MF_DIRECT","cholesterol binding","0.41%","15","3069","52","28924","7.93e-4","2.13e-2","2.72","7.64e-1","2.03e-2","2.31e-4"
"GOTERM_MF_DIRECT","signaling adaptor activity","0.52%","19","3069","76","28924","8.20e-4","2.17e-2","2.36","7.76e-1","2.07e-2","2.88e-4"
"GOTERM_BP_DIRECT","myelination in peripheral nervous system","0.28%","10","3093","26","29712","8.48e-4","7.48e-2","3.69","9.93e-1","7.40e-2","1.62e-4"
"GOTERM_CC_DIRECT","microtubule","1.54%","56","3101","343","29722","8.53e-4","1.61e-2","1.56","5.94e-1","1.47e-2","4.93e-4"
"GOTERM_BP_DIRECT","positive regulation of cell migration","1.27%","46","3093","268","29712","8.79e-4","7.55e-2","1.65","9.94e-1","7.47e-2","4.81e-4"
"GOTERM_BP_DIRECT","neuromuscular junction development","0.36%","13","3093","42","29712","8.83e-4","7.55e-2","2.97","9.95e-1","7.47e-2","2.29e-4"
"GOTERM_MF_DIRECT","mitogen-activated protein kinase kinase binding","0.25%","9","3069","21","28924","9.05e-4","2.36e-2","4.04","8.08e-1","2.25e-2","1.50e-4"
"GOTERM_BP_DIRECT","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","0.52%","19","3093","78","29712","9.09e-4","7.66e-2","2.34","9.95e-1","7.58e-2","3.22e-4"
"GOTERM_CC_DIRECT","endosome","1.52%","55","3101","337","29722","9.60e-4","1.77e-2","1.56","6.38e-1","1.61e-2","5.55e-4"
"GOTERM_CC_DIRECT","excitatory synapse","0.39%","14","3101","48","29722","9.72e-4","1.77e-2","2.80","6.42e-1","1.61e-2","2.74e-4"
"GOTERM_MF_DIRECT","mitogen-activated protein kinase kinase kinase binding","0.28%","10","3069","26","28924","9.75e-4","2.50e-2","3.62","8.31e-1","2.39e-2","1.90e-4"
"GOTERM_CC_DIRECT","cytoskeleton","2.26%","82","3101","552","29722","1.03e-3","1.84e-2","1.42","6.63e-1","1.68e-2","6.81e-4"
"GOTERM_MF_DIRECT","actin binding","1.63%","59","3069","364","28924","1.09e-3","2.76e-2","1.53","8.63e-1","2.64e-2","6.51e-4"
"GOTERM_BP_DIRECT","positive regulation of protein serine/threonine kinase activity","0.30%","11","3093","32","29712","1.10e-3","9.12e-2","3.30","9.98e-1","9.02e-2","2.46e-4"
"GOTERM_MF_DIRECT","nuclear receptor binding","0.39%","14","3069","48","28924","1.14e-3","2.84e-2","2.75","8.74e-1","2.71e-2","3.26e-4"
"GOTERM_CC_DIRECT","cullin-RING ubiquitin ligase complex","0.19%","7","3101","13","29722","1.15e-3","2.02e-2","5.16","7.03e-1","1.84e-2","1.30e-4"
"GOTERM_BP_DIRECT","SMAD protein signal transduction","0.28%","10","3093","27","29712","1.16e-3","9.48e-2","3.56","9.99e-1","9.38e-2","2.34e-4"
"GOTERM_BP_DIRECT","thymus development","0.44%","16","3093","61","29712","1.19e-3","9.64e-2","2.52","9.99e-1","9.54e-2","3.84e-4"
"GOTERM_CC_DIRECT","trans-Golgi network membrane","0.41%","15","3101","55","29722","1.22e-3","2.09e-2","2.61","7.26e-1","1.91e-2","3.76e-4"
"GOTERM_CC_DIRECT","early endosome membrane","0.96%","35","3101","190","29722","1.23e-3","2.09e-2","1.77","7.27e-1","1.91e-2","6.18e-4"
"GOTERM_MF_DIRECT","MAP-kinase scaffold activity","0.19%","7","3069","13","28924","1.26e-3","3.05e-2","5.07","8.99e-1","2.92e-2","1.44e-4"
"GOTERM_MF_DIRECT","MAP kinase kinase activity","0.19%","7","3069","13","28924","1.26e-3","3.05e-2","5.07","8.99e-1","2.92e-2","1.44e-4"
"GOTERM_CC_DIRECT","GABA-ergic synapse","0.91%","33","3101","177","29722","1.41e-3","2.37e-2","1.79","7.75e-1","2.16e-2","7.00e-4"
"GOTERM_BP_DIRECT","tricarboxylic acid cycle","0.30%","11","3093","33","29712","1.43e-3","1.12e-1","3.20","1.00e+0","1.11e-1","3.35e-4"
"GOTERM_BP_DIRECT","positive regulation of dendritic spine morphogenesis","0.30%","11","3093","33","29712","1.43e-3","1.12e-1","3.20","1.00e+0","1.11e-1","3.35e-4"
"GOTERM_CC_DIRECT","neuromuscular junction","0.66%","24","3101","114","29722","1.45e-3","2.39e-2","2.02","7.84e-1","2.18e-2","6.19e-4"
"GOTERM_BP_DIRECT","positive regulation of apoptotic process","1.71%","62","3093","399","29712","1.47e-3","1.12e-1","1.49","1.00e+0","1.11e-1","8.82e-4"
"GOTERM_BP_DIRECT","vesicle transport along actin filament","0.14%","5","3093","6","29712","1.48e-3","1.12e-1","8.01","1.00e+0","1.11e-1","6.68e-5"
"GOTERM_BP_DIRECT","protein-containing complex localization","0.22%","8","3093","18","29712","1.48e-3","1.12e-1","4.27","1.00e+0","1.11e-1","2.29e-4"
"GOTERM_BP_DIRECT","small GTPase-mediated signal transduction","0.63%","23","3093","108","29712","1.55e-3","1.16e-1","2.05","1.00e+0","1.15e-1","6.51e-4"
"GOTERM_CC_DIRECT","intracellular membraneless organelle","0.28%","10","3101","28","29722","1.57e-3","2.52e-2","3.42","8.11e-1","2.30e-2","3.36e-4"
"GOTERM_CC_DIRECT","dendritic shaft","0.50%","18","3101","75","29722","1.58e-3","2.52e-2","2.30","8.11e-1","2.30e-2","5.70e-4"
"GOTERM_MF_DIRECT","RNA polymerase II complex binding","0.30%","11","3069","33","28924","1.65e-3","3.92e-2","3.14","9.51e-1","3.75e-2","3.95e-4"
"GOTERM_MF_DIRECT","lamin binding","0.22%","8","3069","18","28924","1.66e-3","3.92e-2","4.19","9.51e-1","3.75e-2","2.61e-4"
"GOTERM_CC_DIRECT","cellular_component","30.26%","1098","3101","9809","29722","1.67e-3","2.64e-2","1.07","8.30e-1","2.40e-2","1.57e-3"
"GOTERM_BP_DIRECT","insulin-like growth factor receptor signaling pathway","0.52%","19","3093","82","29712","1.67e-3","1.23e-1","2.23","1.00e+0","1.22e-1","6.32e-4"
"GOTERM_BP_DIRECT","regulation of postsynaptic membrane neurotransmitter receptor levels","0.36%","13","3093","45","29712","1.71e-3","1.23e-1","2.78","1.00e+0","1.22e-1","4.86e-4"
"GOTERM_BP_DIRECT","activation of GTPase activity","0.36%","13","3093","45","29712","1.71e-3","1.23e-1","2.78","1.00e+0","1.22e-1","4.86e-4"
"GOTERM_BP_DIRECT","dendrite morphogenesis","0.39%","14","3093","51","29712","1.75e-3","1.24e-1","2.64","1.00e+0","1.23e-1","5.31e-4"
"GOTERM_BP_DIRECT","protein deubiquitination","0.50%","18","3093","76","29712","1.79e-3","1.24e-1","2.28","1.00e+0","1.23e-1","6.58e-4"
"GOTERM_MF_DIRECT","phosphatidylinositol binding","0.66%","24","3069","114","28924","1.81e-3","4.23e-2","1.98","9.63e-1","4.04e-2","7.86e-4"
"GOTERM_BP_DIRECT","MAPK cascade","0.69%","25","3093","123","29712","1.81e-3","1.24e-1","1.95","1.00e+0","1.23e-1","8.04e-4"
"GOTERM_BP_DIRECT","regulation of fatty acid metabolic process","0.19%","7","3093","14","29712","1.81e-3","1.24e-1","4.80","1.00e+0","1.23e-1","2.33e-4"
"GOTERM_BP_DIRECT","endothelial cell proliferation","0.30%","11","3093","34","29712","1.84e-3","1.25e-1","3.11","1.00e+0","1.23e-1","4.49e-4"
"GOTERM_MF_DIRECT","lipid binding","1.10%","40","3069","228","28924","1.86e-3","4.28e-2","1.65","9.66e-1","4.09e-2","1.01e-3"
"GOTERM_BP_DIRECT","subtelomeric heterochromatin formation","0.17%","6","3093","10","29712","1.95e-3","1.30e-1","5.76","1.00e+0","1.28e-1","1.83e-4"
"GOTERM_BP_DIRECT","maintenance of postsynaptic density structure","0.17%","6","3093","10","29712","1.95e-3","1.30e-1","5.76","1.00e+0","1.28e-1","1.83e-4"
"GOTERM_CC_DIRECT","endoplasmic reticulum membrane","4.05%","147","3101","1110","29722","1.96e-3","3.05e-2","1.27","8.75e-1","2.78e-2","1.42e-3"
"GOTERM_BP_DIRECT","post-embryonic development","0.66%","24","3093","117","29712","2.01e-3","1.32e-1","1.97","1.00e+0","1.31e-1","8.84e-4"
"GOTERM_CC_DIRECT","Z disc","0.80%","29","3101","152","29722","2.04e-3","3.08e-2","1.83","8.84e-1","2.81e-2","9.80e-4"
"GOTERM_CC_DIRECT","mediator complex","0.33%","12","3101","40","29722","2.05e-3","3.08e-2","2.88","8.86e-1","2.81e-2","5.56e-4"
"GOTERM_CC_DIRECT","spindle midzone","0.28%","10","3101","29","29722","2.07e-3","3.08e-2","3.31","8.88e-1","2.81e-2","4.65e-4"
"GOTERM_BP_DIRECT","embryo development","0.41%","15","3093","58","29712","2.07e-3","1.34e-1","2.48","1.00e+0","1.33e-1","6.80e-4"
"GOTERM_BP_DIRECT","negative regulation of TORC1 signaling","0.36%","13","3093","46","29712","2.10e-3","1.35e-1","2.71","1.00e+0","1.33e-1","6.14e-4"
"GOTERM_MF_DIRECT","phosphatidylinositol transfer activity","0.17%","6","3069","10","28924","2.13e-3","4.86e-2","5.65","9.79e-1","4.64e-2","2.04e-4"
"GOTERM_BP_DIRECT","intracellular protein transport","1.18%","43","3093","257","29712","2.17e-3","1.38e-1","1.61","1.00e+0","1.36e-1","1.22e-3"
"GOTERM_CC_DIRECT","microtubule plus-end","0.25%","9","3101","24","29722","2.20e-3","3.16e-2","3.59","9.02e-1","2.88e-2","4.39e-4"
"GOTERM_CC_DIRECT","pericentriolar material","0.25%","9","3101","24","29722","2.20e-3","3.16e-2","3.59","9.02e-1","2.88e-2","4.39e-4"
"GOTERM_MF_DIRECT","p53 binding","0.50%","18","3069","76","28924","2.20e-3","4.95e-2","2.23","9.82e-1","4.73e-2","8.24e-4"
"GOTERM_BP_DIRECT","stem cell proliferation","0.47%","17","3093","71","29712","2.22e-3","1.38e-1","2.30","1.00e+0","1.37e-1","8.05e-4"
"GOTERM_BP_DIRECT","positive regulation of protein catabolic process","0.52%","19","3093","84","29712","2.22e-3","1.38e-1","2.17","1.00e+0","1.37e-1","8.65e-4"
"GOTERM_CC_DIRECT","mitochondrial membrane","1.05%","38","3101","219","29722","2.23e-3","3.16e-2","1.66","9.05e-1","2.88e-2","1.20e-3"
"GOTERM_CC_DIRECT","mitochondrion","6.28%","228","3101","1818","29722","2.24e-3","3.16e-2","1.20","9.07e-1","2.88e-2","1.63e-3"
"GOTERM_MF_DIRECT","identical protein binding","7.25%","263","3069","2094","28924","2.25e-3","5.01e-2","1.18","9.84e-1","4.79e-2","1.73e-3"
"GOTERM_MF_DIRECT","tubulin binding","0.47%","17","3069","70","28924","2.31e-3","5.08e-2","2.29","9.85e-1","4.86e-2","8.40e-4"
"GOTERM_CC_DIRECT","kinetochore","0.83%","30","3101","161","29722","2.43e-3","3.38e-2","1.79","9.24e-1","3.08e-2","1.20e-3"
"GOTERM_BP_DIRECT","protein glycosylation","0.74%","27","3093","140","29712","2.49e-3","1.53e-1","1.85","1.00e+0","1.51e-1","1.18e-3"
"GOTERM_CC_DIRECT","postsynaptic cytosol","0.36%","13","3101","47","29722","2.60e-3","3.53e-2","2.65","9.36e-1","3.21e-2","7.85e-4"
"GOTERM_CC_DIRECT","axonal growth cone","0.36%","13","3101","47","29722","2.60e-3","3.53e-2","2.65","9.36e-1","3.21e-2","7.85e-4"
"GOTERM_MF_DIRECT","protein tyrosine kinase activity","0.58%","21","3069","97","28924","2.67e-3","5.78e-2","2.04","9.92e-1","5.53e-2","1.12e-3"
"GOTERM_BP_DIRECT","protein K48-linked ubiquitination","0.58%","21","3093","99","29712","2.74e-3","1.65e-1","2.04","1.00e+0","1.63e-1","1.15e-3"
"GOTERM_BP_DIRECT","transforming growth factor beta receptor signaling pathway","0.58%","21","3093","99","29712","2.74e-3","1.65e-1","2.04","1.00e+0","1.63e-1","1.15e-3"
"GOTERM_BP_DIRECT","positive regulation of protein ubiquitination","0.50%","18","3093","79","29712","2.77e-3","1.65e-1","2.19","1.00e+0","1.64e-1","1.07e-3"
"GOTERM_BP_DIRECT","monoatomic anion transmembrane transport","0.25%","9","3093","25","29712","2.90e-3","1.71e-1","3.46","1.00e+0","1.69e-1","6.12e-4"
"GOTERM_BP_DIRECT","social behavior","0.47%","17","3093","73","29712","3.00e-3","1.75e-1","2.24","1.00e+0","1.73e-1","1.12e-3"
"GOTERM_MF_DIRECT","ATP-dependent protein folding chaperone","0.28%","10","3069","30","28924","3.02e-3","6.47e-2","3.14","9.96e-1","6.19e-2","7.23e-4"
"GOTERM_CC_DIRECT","filopodium tip","0.22%","8","3101","20","29722","3.03e-3","4.04e-2","3.83","9.59e-1","3.68e-2","5.52e-4"
"GOTERM_CC_DIRECT","recycling endosome","0.77%","28","3101","149","29722","3.08e-3","4.04e-2","1.80","9.62e-1","3.68e-2","1.51e-3"
"GOTERM_BP_DIRECT","positive regulation of JUN kinase activity","0.36%","13","3093","48","29712","3.09e-3","1.79e-1","2.60","1.00e+0","1.77e-1","9.54e-4"
"GOTERM_CC_DIRECT","endoplasmic reticulum-Golgi intermediate compartment","0.55%","20","3101","93","29722","3.10e-3","4.04e-2","2.06","9.63e-1","3.68e-2","1.29e-3"
"GOTERM_CC_DIRECT","mitotic spindle","0.74%","27","3101","142","29722","3.14e-3","4.04e-2","1.82","9.64e-1","3.68e-2","1.51e-3"
"GOTERM_BP_DIRECT","hair follicle maturation","0.14%","5","3093","7","29712","3.16e-3","1.81e-1","6.86","1.00e+0","1.79e-1","2.14e-4"
"GOTERM_CC_DIRECT","dendritic branch","0.14%","5","3101","7","29722","3.19e-3","4.06e-2","6.85","9.66e-1","3.70e-2","2.16e-4"
"GOTERM_BP_DIRECT","endosomal vesicle fusion","0.17%","6","3093","11","29712","3.28e-3","1.86e-1","5.24","1.00e+0","1.84e-1","3.68e-4"
"GOTERM_BP_DIRECT","regulation of protein localization to plasma membrane","0.28%","10","3093","31","29712","3.39e-3","1.91e-1","3.10","1.00e+0","1.89e-1","8.33e-4"
"GOTERM_BP_DIRECT","Golgi organization","0.61%","22","3093","108","29712","3.53e-3","1.95e-1","1.96","1.00e+0","1.93e-1","1.56e-3"
"GOTERM_BP_DIRECT","brain development","1.07%","39","3093","233","29712","3.53e-3","1.95e-1","1.61","1.00e+0","1.93e-1","1.98e-3"
"GOTERM_MF_DIRECT","DNA-binding transcription factor binding","0.96%","35","3069","199","28924","3.55e-3","7.40e-2","1.66","9.98e-1","7.08e-2","1.92e-3"
"GOTERM_MF_DIRECT","nuclear export signal receptor activity","0.17%","6","3069","11","28924","3.57e-3","7.40e-2","5.14","9.99e-1","7.08e-2","4.09e-4"
"GOTERM_MF_DIRECT","kinesin binding","0.39%","14","3069","54","28924","3.57e-3","7.40e-2","2.44","9.99e-1","7.08e-2","1.19e-3"
"GOTERM_CC_DIRECT","P-body","0.58%","21","3101","101","29722","3.58e-3","4.51e-2","1.99","9.78e-1","4.11e-2","1.55e-3"
"GOTERM_CC_DIRECT","dendrite cytoplasm","0.30%","11","3101","37","29722","3.71e-3","4.62e-2","2.85","9.80e-1","4.21e-2","1.02e-3"
"GOTERM_BP_DIRECT","cell motility","0.33%","12","3093","43","29712","3.74e-3","2.05e-1","2.68","1.00e+0","2.02e-1","1.11e-3"
"GOTERM_BP_DIRECT","stress fiber assembly","0.25%","9","3093","26","29712","3.81e-3","2.06e-1","3.33","1.00e+0","2.04e-1","8.50e-4"
"GOTERM_BP_DIRECT","P-body assembly","0.19%","7","3093","16","29712","4.02e-3","2.14e-1","4.20","1.00e+0","2.12e-1","6.43e-4"
"GOTERM_BP_DIRECT","protein localization to lysosome","0.19%","7","3093","16","29712","4.02e-3","2.14e-1","4.20","1.00e+0","2.12e-1","6.43e-4"
"GOTERM_CC_DIRECT","Golgi cisterna membrane","0.47%","17","3101","75","29722","4.08e-3","5.01e-2","2.17","9.87e-1","4.56e-2","1.58e-3"
"GOTERM_BP_DIRECT","centrosome localization","0.22%","8","3093","21","29712","4.09e-3","2.15e-1","3.66","1.00e+0","2.13e-1","7.99e-4"
"GOTERM_BP_DIRECT","cell differentiation","2.54%","92","3093","665","29712","4.13e-3","2.15e-1","1.33","1.00e+0","2.13e-1","2.83e-3"
"GOTERM_BP_DIRECT","Ral protein signal transduction","0.11%","4","3093","4","29712","4.15e-3","2.15e-1","9.61","1.00e+0","2.13e-1","1.17e-4"
"GOTERM_MF_DIRECT","heat shock protein binding","0.47%","17","3069","74","28924","4.18e-3","8.56e-2","2.17","1.00e+0","8.19e-2","1.62e-3"
"GOTERM_BP_DIRECT","proteasome-mediated ubiquitin-dependent protein catabolic process","1.43%","52","3093","337","29712","4.19e-3","2.15e-1","1.48","1.00e+0","2.13e-1","2.53e-3"
"GOTERM_MF_DIRECT","cysteine-type deubiquitinase activity","0.55%","20","3069","94","28924","4.23e-3","8.57e-2","2.01","1.00e+0","8.19e-2","1.81e-3"
"GOTERM_BP_DIRECT","positive regulation of long-term synaptic potentiation","0.28%","10","3093","32","29712","4.29e-3","2.17e-1","3.00","1.00e+0","2.14e-1","1.10e-3"
"GOTERM_BP_DIRECT","neuron projection morphogenesis","0.52%","19","3093","89","29712","4.30e-3","2.17e-1","2.05","1.00e+0","2.14e-1","1.79e-3"
"GOTERM_MF_DIRECT","transcription coregulator binding","0.36%","13","3069","49","28924","4.33e-3","8.68e-2","2.50","1.00e+0","8.30e-2","1.40e-3"
"GOTERM_CC_DIRECT","cell junction","1.02%","37","3101","220","29722","4.34e-3","5.23e-2","1.61","9.90e-1","4.76e-2","2.43e-3"
"GOTERM_CC_DIRECT","phagophore assembly site","0.28%","10","3101","32","29722","4.35e-3","5.23e-2","3.00","9.90e-1","4.76e-2","1.12e-3"
"GOTERM_BP_DIRECT","apoptotic process","2.26%","82","3093","583","29712","4.42e-3","2.21e-1","1.35","1.00e+0","2.19e-1","3.03e-3"
"GOTERM_CC_DIRECT","PML body","0.63%","23","3101","117","29722","4.50e-3","5.35e-2","1.88","9.92e-1","4.87e-2","2.08e-3"
"GOTERM_BP_DIRECT","lamellipodium assembly","0.30%","11","3093","38","29712","4.50e-3","2.23e-1","2.78","1.00e+0","2.21e-1","1.28e-3"
"GOTERM_MF_DIRECT","histone deacetylase binding","0.74%","27","3069","144","28924","4.76e-3","9.44e-2","1.77","1.00e+0","9.03e-2","2.38e-3"
"GOTERM_BP_DIRECT","negative regulation of cellular senescence","0.25%","9","3093","27","29712","4.93e-3","2.35e-1","3.20","1.00e+0","2.33e-1","1.16e-3"
"GOTERM_BP_DIRECT","positive regulation of cardiac muscle cell apoptotic process","0.25%","9","3093","27","29712","4.93e-3","2.35e-1","3.20","1.00e+0","2.33e-1","1.16e-3"
"GOTERM_BP_DIRECT","positive regulation of viral genome replication","0.25%","9","3093","27","29712","4.93e-3","2.35e-1","3.20","1.00e+0","2.33e-1","1.16e-3"
"GOTERM_BP_DIRECT","protein localization to centrosome","0.25%","9","3093","27","29712","4.93e-3","2.35e-1","3.20","1.00e+0","2.33e-1","1.16e-3"
"GOTERM_MF_DIRECT","PDZ domain binding","0.66%","24","3069","123","28924","4.93e-3","9.66e-2","1.84","1.00e+0","9.24e-2","2.34e-3"
"GOTERM_BP_DIRECT","neural tube closure","0.58%","21","3093","104","29712","4.94e-3","2.35e-1","1.94","1.00e+0","2.33e-1","2.20e-3"
"GOTERM_MF_DIRECT","double-stranded RNA binding","0.50%","18","3069","82","28924","5.06e-3","9.81e-2","2.07","1.00e+0","9.38e-2","2.08e-3"
"GOTERM_CC_DIRECT","ruffle membrane","0.58%","21","3101","104","29722","5.06e-3","5.95e-2","1.94","9.95e-1","5.42e-2","2.26e-3"
"GOTERM_BP_DIRECT","reelin-mediated signaling pathway","0.17%","6","3093","12","29712","5.14e-3","2.40e-1","4.80","1.00e+0","2.37e-1","6.71e-4"
"GOTERM_CC_DIRECT","endoplasmic reticulum chaperone complex","0.17%","6","3101","12","29722","5.19e-3","6.03e-2","4.79","9.96e-1","5.49e-2","6.79e-4"
"GOTERM_BP_DIRECT","membrane organization","0.28%","10","3093","33","29712","5.36e-3","2.40e-1","2.91","1.00e+0","2.37e-1","1.43e-3"
"GOTERM_BP_DIRECT","regulation of G1/S transition of mitotic cell cycle","0.41%","15","3093","64","29712","5.41e-3","2.40e-1","2.25","1.00e+0","2.37e-1","2.01e-3"
"GOTERM_BP_DIRECT","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","0.33%","12","3093","45","29712","5.44e-3","2.40e-1","2.56","1.00e+0","2.37e-1","1.71e-3"
"GOTERM_BP_DIRECT","negative regulation of telomere maintenance via telomerase","0.22%","8","3093","22","29712","5.46e-3","2.40e-1","3.49","1.00e+0","2.37e-1","1.14e-3"
"GOTERM_BP_DIRECT","negative regulation of gene expression","1.63%","59","3093","398","29712","5.47e-3","2.40e-1","1.42","1.00e+0","2.37e-1","3.46e-3"
"GOTERM_BP_DIRECT","ERAD pathway","0.52%","19","3093","91","29712","5.48e-3","2.40e-1","2.01","1.00e+0","2.37e-1","2.34e-3"
"GOTERM_BP_DIRECT","negative regulation of neuron projection development","0.52%","19","3093","91","29712","5.48e-3","2.40e-1","2.01","1.00e+0","2.37e-1","2.34e-3"
"GOTERM_BP_DIRECT","protein K11-linked ubiquitination","0.30%","11","3093","39","29712","5.50e-3","2.40e-1","2.71","1.00e+0","2.37e-1","1.61e-3"
"GOTERM_BP_DIRECT","chaperone-mediated protein folding","0.30%","11","3093","39","29712","5.50e-3","2.40e-1","2.71","1.00e+0","2.37e-1","1.61e-3"
"GOTERM_BP_DIRECT","neuron cellular homeostasis","0.30%","11","3093","39","29712","5.50e-3","2.40e-1","2.71","1.00e+0","2.37e-1","1.61e-3"
"GOTERM_BP_DIRECT","forebrain development","0.55%","20","3093","98","29712","5.52e-3","2.40e-1","1.96","1.00e+0","2.37e-1","2.43e-3"
"GOTERM_CC_DIRECT","cell-cell junction","1.05%","38","3101","231","29722","5.54e-3","6.36e-2","1.58","9.97e-1","5.80e-2","3.17e-3"
"GOTERM_BP_DIRECT","cerebellar Purkinje cell layer development","0.19%","7","3093","17","29712","5.67e-3","2.45e-1","3.96","1.00e+0","2.42e-1","9.95e-4"
"GOTERM_CC_DIRECT","SWI/SNF superfamily-type complex","0.19%","7","3101","17","29722","5.74e-3","6.52e-2","3.95","9.98e-1","5.94e-2","1.01e-3"
"GOTERM_BP_DIRECT","intracellular mRNA localization","0.14%","5","3093","8","29712","5.80e-3","2.45e-1","6.00","1.00e+0","2.42e-1","5.21e-4"
"GOTERM_BP_DIRECT","NMDA selective glutamate receptor signaling pathway","0.14%","5","3093","8","29712","5.80e-3","2.45e-1","6.00","1.00e+0","2.42e-1","5.21e-4"
"GOTERM_BP_DIRECT","mitochondrial outer membrane permeabilization","0.14%","5","3093","8","29712","5.80e-3","2.45e-1","6.00","1.00e+0","2.42e-1","5.21e-4"
"GOTERM_MF_DIRECT","protein heterodimerization activity","1.60%","58","3069","384","28924","5.81e-3","1.11e-1","1.42","1.00e+0","1.06e-1","3.76e-3"
"GOTERM_MF_DIRECT","SMAD binding","0.39%","14","3069","57","28924","5.85e-3","1.11e-1","2.31","1.00e+0","1.06e-1","2.09e-3"
"GOTERM_MF_DIRECT","3',5'-cyclic-GMP phosphodiesterase activity","0.22%","8","3069","22","28924","6.07e-3","1.12e-1","3.43","1.00e+0","1.08e-1","1.29e-3"
"GOTERM_MF_DIRECT","fatty-acyl-CoA binding","0.22%","8","3069","22","28924","6.07e-3","1.12e-1","3.43","1.00e+0","1.08e-1","1.29e-3"
"GOTERM_BP_DIRECT","lung development","0.72%","26","3093","142","29712","6.09e-3","2.53e-1","1.76","1.00e+0","2.50e-1","3.06e-3"
"GOTERM_BP_DIRECT","regulation of cell shape","0.72%","26","3093","142","29712","6.09e-3","2.53e-1","1.76","1.00e+0","2.50e-1","3.06e-3"
"GOTERM_MF_DIRECT","single-stranded DNA binding","0.61%","22","3069","111","28924","6.11e-3","1.12e-1","1.87","1.00e+0","1.08e-1","2.84e-3"
"GOTERM_CC_DIRECT","fibrillar center","0.80%","29","3101","164","29722","6.15e-3","6.92e-2","1.69","9.99e-1","6.30e-2","3.23e-3"
"GOTERM_MF_DIRECT","JUN kinase kinase activity","0.14%","5","3069","8","28924","6.22e-3","1.13e-1","5.89","1.00e+0","1.08e-1","5.70e-4"
"GOTERM_MF_DIRECT","ATPase-coupled intramembrane lipid transporter activity","0.19%","7","3069","17","28924","6.24e-3","1.13e-1","3.88","1.00e+0","1.08e-1","1.12e-3"
