"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_MF_DIRECT","metal ion binding","10.07%","313","2795","2748","28924","1.13e-3","3.31e-2","1.18","8.67e-1","3.20e-2","8.81e-4"
"GOTERM_BP_DIRECT","regulation of growth","0.29%","9","2824","24","29712","1.20e-3","1.27e-1","3.95","9.99e-1","1.26e-1","2.17e-4"
"GOTERM_BP_DIRECT","maintenance of postsynaptic density structure","0.19%","6","2824","10","29712","1.29e-3","1.34e-1","6.31","9.99e-1","1.33e-1","1.10e-4"
"GOTERM_BP_DIRECT","RNA splicing","1.09%","34","2824","201","29712","1.34e-3","1.37e-1","1.78","1.00e+0","1.36e-1","6.76e-4"
"GOTERM_MF_DIRECT","molecular condensate scaffold activity","0.42%","13","2795","47","28924","1.35e-3","3.90e-2","2.86","9.11e-1","3.77e-2","3.76e-4"
"GOTERM_MF_DIRECT","phosphatidylinositol transfer activity","0.19%","6","2795","10","28924","1.39e-3","3.95e-2","6.21","9.17e-1","3.82e-2","1.21e-4"
"GOTERM_CC_DIRECT","PML body","0.74%","23","2823","117","29722","1.41e-3","2.40e-2","2.07","7.55e-1","2.21e-2","5.89e-4"
"GOTERM_BP_DIRECT","cell morphogenesis","0.87%","27","2824","147","29712","1.42e-3","1.39e-1","1.93","1.00e+0","1.38e-1","6.45e-4"
"GOTERM_CC_DIRECT","excitatory synapse","0.42%","13","2823","48","29722","1.42e-3","2.40e-2","2.85","7.58e-1","2.21e-2","3.98e-4"
"GOTERM_BP_DIRECT","post-embryonic development","0.74%","23","2824","117","29712","1.42e-3","1.39e-1","2.07","1.00e+0","1.38e-1","5.95e-4"
"GOTERM_MF_DIRECT","integrin binding","0.93%","29","2795","160","28924","1.44e-3","4.03e-2","1.88","9.24e-1","3.90e-2","6.80e-4"
"GOTERM_CC_DIRECT","ruffle","0.71%","22","2823","110","29722","1.46e-3","2.44e-2","2.11","7.69e-1","2.25e-2","6.01e-4"
"GOTERM_BP_DIRECT","response to endoplasmic reticulum stress","0.71%","22","2824","110","29712","1.48e-3","1.39e-1","2.10","1.00e+0","1.38e-1","6.06e-4"
"GOTERM_BP_DIRECT","cAMP-mediated signaling","0.39%","12","2824","42","29712","1.48e-3","1.39e-1","3.01","1.00e+0","1.38e-1","3.88e-4"
"GOTERM_BP_DIRECT","neuromuscular junction development","0.39%","12","2824","42","29712","1.48e-3","1.39e-1","3.01","1.00e+0","1.38e-1","3.88e-4"
"GOTERM_MF_DIRECT","mRNA binding","1.42%","44","2795","280","28924","1.58e-3","4.36e-2","1.63","9.41e-1","4.21e-2","8.85e-4"
"GOTERM_CC_DIRECT","trans-Golgi network membrane","0.45%","14","2823","55","29722","1.59e-3","2.61e-2","2.68","7.96e-1","2.40e-2","4.83e-4"
"GOTERM_CC_DIRECT","early endosome","1.64%","51","2823","344","29722","1.63e-3","2.63e-2","1.56","8.04e-1","2.42e-2","9.57e-4"
"GOTERM_BP_DIRECT","regulation of protein localization","0.71%","22","2824","111","29712","1.66e-3","1.50e-1","2.09","1.00e+0","1.48e-1","6.90e-4"
"GOTERM_CC_DIRECT","sarcoplasmic reticulum","0.48%","15","2823","62","29722","1.71e-3","2.68e-2","2.55","8.20e-1","2.47e-2","5.54e-4"
"GOTERM_CC_DIRECT","presynaptic cytosol","0.42%","13","2823","49","29722","1.72e-3","2.68e-2","2.79","8.21e-1","2.47e-2","4.95e-4"
"GOTERM_BP_DIRECT","signal peptide processing","0.23%","7","2824","15","29712","1.72e-3","1.50e-1","4.91","1.00e+0","1.48e-1","2.25e-4"
"GOTERM_BP_DIRECT","negative regulation of protein kinase activity","0.48%","15","2824","62","29712","1.72e-3","1.50e-1","2.55","1.00e+0","1.48e-1","5.58e-4"
"GOTERM_BP_DIRECT","lung alveolus development","0.48%","15","2824","62","29712","1.72e-3","1.50e-1","2.55","1.00e+0","1.48e-1","5.58e-4"
"GOTERM_BP_DIRECT","neural tube closure","0.68%","21","2824","104","29712","1.73e-3","1.50e-1","2.12","1.00e+0","1.48e-1","7.00e-4"
"GOTERM_CC_DIRECT","apical dendrite","0.32%","10","2823","31","29722","1.80e-3","2.73e-2","3.40","8.35e-1","2.52e-2","4.01e-4"
"GOTERM_CC_DIRECT","clathrin-coated vesicle","0.55%","17","2823","76","29722","1.82e-3","2.73e-2","2.36","8.38e-1","2.52e-2","6.50e-4"
"GOTERM_CC_DIRECT","nuclear speck","2.09%","65","2823","467","29722","1.83e-3","2.73e-2","1.47","8.40e-1","2.52e-2","1.17e-3"
"GOTERM_BP_DIRECT","regulation of cell shape","0.84%","26","2824","142","29712","1.85e-3","1.58e-1","1.93","1.00e+0","1.56e-1","8.43e-4"
"GOTERM_BP_DIRECT","positive regulation of peptidyl-serine phosphorylation","0.55%","17","2824","77","29712","2.11e-3","1.78e-1","2.32","1.00e+0","1.76e-1","7.68e-4"
"GOTERM_CC_DIRECT","endoplasmic reticulum membrane","4.34%","135","2823","1110","29722","2.19e-3","3.23e-2","1.28","8.89e-1","2.97e-2","1.65e-3"
"GOTERM_CC_DIRECT","cytoplasmic stress granule","0.64%","20","2823","99","29722","2.26e-3","3.27e-2","2.13","8.96e-1","3.01e-2","9.13e-4"
"GOTERM_BP_DIRECT","positive regulation of long-term synaptic potentiation","0.32%","10","2824","32","29712","2.31e-3","1.88e-1","3.29","1.00e+0","1.87e-1","5.37e-4"
"GOTERM_BP_DIRECT","regulation of neuron apoptotic process","0.32%","10","2824","32","29712","2.31e-3","1.88e-1","3.29","1.00e+0","1.87e-1","5.37e-4"
"GOTERM_BP_DIRECT","protein transport","2.19%","68","2824","498","29712","2.37e-3","1.88e-1","1.44","1.00e+0","1.87e-1","1.54e-3"
"GOTERM_BP_DIRECT","positive regulation of endothelial cell migration","0.48%","15","2824","64","29712","2.37e-3","1.88e-1","2.47","1.00e+0","1.87e-1","7.98e-4"
"GOTERM_BP_DIRECT","positive regulation of protein localization to plasma membrane","0.45%","14","2824","58","29712","2.66e-3","2.08e-1","2.54","1.00e+0","2.07e-1","8.64e-4"
"GOTERM_BP_DIRECT","regulation of postsynaptic membrane neurotransmitter receptor levels","0.39%","12","2824","45","29712","2.70e-3","2.08e-1","2.81","1.00e+0","2.07e-1","7.72e-4"
"GOTERM_CC_DIRECT","sarcolemma","0.84%","26","2823","146","29722","2.70e-3","3.86e-2","1.87","9.33e-1","3.55e-2","1.27e-3"
"GOTERM_BP_DIRECT","MAPK cascade","0.74%","23","2824","123","29712","2.74e-3","2.09e-1","1.97","1.00e+0","2.07e-1","1.22e-3"
"GOTERM_BP_DIRECT","protein localization to plasma membrane","0.93%","29","2824","170","29712","2.84e-3","2.13e-1","1.79","1.00e+0","2.12e-1","1.41e-3"
"GOTERM_CC_DIRECT","intracellular membrane-bounded organelle","3.92%","122","2823","997","29722","2.87e-3","4.04e-2","1.29","9.43e-1","3.72e-2","2.20e-3"
"GOTERM_BP_DIRECT","positive regulation of canonical Wnt signaling pathway","0.71%","22","2824","116","29712","2.91e-3","2.13e-1","2.00","1.00e+0","2.12e-1","1.27e-3"
"GOTERM_BP_DIRECT","regulation of neuronal synaptic plasticity","0.32%","10","2824","33","29712","2.91e-3","2.13e-1","3.19","1.00e+0","2.12e-1","7.05e-4"
"GOTERM_BP_DIRECT","negative regulation of gene expression","1.80%","56","2824","398","29712","3.11e-3","2.23e-1","1.48","1.00e+0","2.22e-1","1.94e-3"
"GOTERM_CC_DIRECT","nuclear envelope","1.16%","36","2823","228","29722","3.11e-3","4.32e-2","1.66","9.56e-1","3.98e-2","1.69e-3"
"GOTERM_BP_DIRECT","Ral protein signal transduction","0.13%","4","2824","4","29712","3.18e-3","2.23e-1","10.52","1.00e+0","2.22e-1","8.15e-5"
"GOTERM_BP_DIRECT","social behavior","0.51%","16","2824","73","29712","3.21e-3","2.23e-1","2.31","1.00e+0","2.22e-1","1.18e-3"
"GOTERM_BP_DIRECT","negative regulation of TORC1 signaling","0.39%","12","2824","46","29712","3.24e-3","2.23e-1","2.74","1.00e+0","2.22e-1","9.55e-4"
"GOTERM_BP_DIRECT","negative regulation of signal transduction","0.39%","12","2824","46","29712","3.24e-3","2.23e-1","2.74","1.00e+0","2.22e-1","9.55e-4"
"GOTERM_MF_DIRECT","nuclear androgen receptor binding","0.32%","10","2795","33","28924","3.25e-3","8.82e-2","3.14","9.97e-1","8.53e-2","8.03e-4"
"GOTERM_BP_DIRECT","positive regulation of filopodium assembly","0.35%","11","2824","40","29712","3.48e-3","2.37e-1","2.89","1.00e+0","2.35e-1","9.59e-4"
"GOTERM_BP_DIRECT","synaptic transmission, GABAergic","0.29%","9","2824","28","29712","3.60e-3","2.37e-1","3.38","1.00e+0","2.35e-1","8.07e-4"
"GOTERM_BP_DIRECT","clathrin-dependent endocytosis","0.29%","9","2824","28","29712","3.60e-3","2.37e-1","3.38","1.00e+0","2.35e-1","8.07e-4"
"GOTERM_MF_DIRECT","syntaxin-1 binding","0.26%","8","2795","22","28924","3.60e-3","9.61e-2","3.76","9.98e-1","9.29e-2","6.95e-4"
"GOTERM_BP_DIRECT","cerebellar Purkinje cell layer development","0.23%","7","2824","17","29712","3.60e-3","2.37e-1","4.33","1.00e+0","2.35e-1","5.73e-4"
"GOTERM_CC_DIRECT","cortical cytoskeleton","0.32%","10","2823","34","29722","3.61e-3","4.95e-2","3.10","9.73e-1","4.55e-2","9.10e-4"
"GOTERM_MF_DIRECT","small GTPase binding","1.45%","45","2795","301","28924","3.67e-3","9.65e-2","1.55","9.99e-1","9.33e-2","2.17e-3"
"GOTERM_CC_DIRECT","cell-cell junction","1.16%","36","2823","231","29722","3.86e-3","5.18e-2","1.64","9.79e-1","4.77e-2","2.13e-3"
"GOTERM_CC_DIRECT","early endosome membrane","1.00%","31","2823","190","29722","3.88e-3","5.18e-2","1.72","9.80e-1","4.77e-2","2.03e-3"
"GOTERM_MF_DIRECT","ATPase-coupled intramembrane lipid transporter activity","0.23%","7","2795","17","28924","3.91e-3","1.01e-1","4.26","9.99e-1","9.81e-2","6.33e-4"
"GOTERM_MF_DIRECT","ubiquitin protein ligase activity","1.61%","50","2795","345","28924","4.06e-3","1.04e-1","1.50","9.99e-1","1.00e-1","2.48e-3"
"GOTERM_BP_DIRECT","vocal learning","0.16%","5","2824","8","29712","4.16e-3","2.64e-1","6.58","1.00e+0","2.62e-1","3.38e-4"
"GOTERM_BP_DIRECT","NMDA selective glutamate receptor signaling pathway","0.16%","5","2824","8","29712","4.16e-3","2.64e-1","6.58","1.00e+0","2.62e-1","3.38e-4"
"GOTERM_BP_DIRECT","excitatory synapse assembly","0.16%","5","2824","8","29712","4.16e-3","2.64e-1","6.58","1.00e+0","2.62e-1","3.38e-4"
"GOTERM_MF_DIRECT","histone binding","0.93%","29","2795","172","28924","4.23e-3","1.07e-1","1.74","9.99e-1","1.03e-1","2.16e-3"
"GOTERM_BP_DIRECT","positive regulation of neuron migration","0.26%","8","2824","23","29712","4.33e-3","2.72e-1","3.66","1.00e+0","2.70e-1","8.74e-4"
"GOTERM_CC_DIRECT","nuclear membrane","1.32%","41","2823","275","29722","4.41e-3","5.80e-2","1.57","9.88e-1","5.34e-2","2.56e-3"
"GOTERM_MF_DIRECT","JUN kinase kinase activity","0.16%","5","2795","8","28924","4.42e-3","1.10e-1","6.47","1.00e+0","1.06e-1","3.66e-4"
"GOTERM_BP_DIRECT","negative regulation of DNA-templated transcription","2.86%","89","2824","702","29712","4.47e-3","2.78e-1","1.33","1.00e+0","2.76e-1","3.16e-3"
"GOTERM_BP_DIRECT","positive regulation of JUN kinase activity","0.39%","12","2824","48","29712","4.61e-3","2.80e-1","2.63","1.00e+0","2.78e-1","1.43e-3"
"GOTERM_BP_DIRECT","negative regulation of extrinsic apoptotic signaling pathway","0.39%","12","2824","48","29712","4.61e-3","2.80e-1","2.63","1.00e+0","2.78e-1","1.43e-3"
"GOTERM_CC_DIRECT","late endosome","0.93%","29","2823","176","29722","4.63e-3","6.01e-2","1.73","9.90e-1","5.54e-2","2.39e-3"
"GOTERM_MF_DIRECT","kinesin binding","0.42%","13","2795","54","28924","4.71e-3","1.15e-1","2.49","1.00e+0","1.12e-1","1.56e-3"
"GOTERM_BP_DIRECT","forebrain development","0.61%","19","2824","98","29712","4.77e-3","2.86e-1","2.04","1.00e+0","2.84e-1","2.02e-3"
"GOTERM_BP_DIRECT","axon guidance","1.00%","31","2824","193","29712","4.94e-3","2.86e-1","1.69","1.00e+0","2.84e-1","2.63e-3"
"GOTERM_CC_DIRECT","FAR/SIN/STRIPAK complex","0.23%","7","2823","18","29722","4.95e-3","6.35e-2","4.09","9.93e-1","5.85e-2","8.57e-4"
"GOTERM_BP_DIRECT","protein-containing complex localization","0.23%","7","2824","18","29712","4.97e-3","2.86e-1","4.09","1.00e+0","2.84e-1","8.60e-4"
"GOTERM_BP_DIRECT","random inactivation of X chromosome","0.23%","7","2824","18","29712","4.97e-3","2.86e-1","4.09","1.00e+0","2.84e-1","8.60e-4"
"GOTERM_BP_DIRECT","cellular response to interleukin-7","0.23%","7","2824","18","29712","4.97e-3","2.86e-1","4.09","1.00e+0","2.84e-1","8.60e-4"
"GOTERM_BP_DIRECT","proteasome-mediated ubiquitin-dependent protein catabolic process","1.54%","48","2824","337","29712","5.00e-3","2.86e-1","1.50","1.00e+0","2.84e-1","3.07e-3"
"GOTERM_CC_DIRECT","phospholipid-translocating ATPase complex","0.19%","6","2823","13","29722","5.16e-3","6.53e-2","4.86","9.94e-1","6.01e-2","6.95e-4"
"GOTERM_BP_DIRECT","vacuole organization","0.19%","6","2824","13","29712","5.17e-3","2.93e-1","4.86","1.00e+0","2.90e-1","6.98e-4"
"GOTERM_MF_DIRECT","DNA-binding transcription factor binding","1.03%","32","2795","199","28924","5.32e-3","1.29e-1","1.66","1.00e+0","1.24e-1","2.88e-3"
"GOTERM_BP_DIRECT","protein K48-linked ubiquitination","0.61%","19","2824","99","29712","5.32e-3","2.98e-1","2.02","1.00e+0","2.96e-1","2.28e-3"
"GOTERM_BP_DIRECT","positive regulation of dendritic spine development","0.32%","10","2824","36","29712","5.48e-3","3.04e-1","2.92","1.00e+0","3.02e-1","1.49e-3"
"GOTERM_CC_DIRECT","nuclear matrix","0.77%","24","2823","138","29722","5.48e-3","6.85e-2","1.83","9.96e-1","6.31e-2","2.65e-3"
"GOTERM_BP_DIRECT","neuron differentiation","1.22%","38","2824","253","29712","5.55e-3","3.05e-1","1.58","1.00e+0","3.03e-1","3.19e-3"
"GOTERM_MF_DIRECT","MAP-kinase scaffold activity","0.19%","6","2795","13","28924","5.55e-3","1.32e-1","4.78","1.00e+0","1.28e-1","7.63e-4"
"GOTERM_CC_DIRECT","microtubule plus-end","0.26%","8","2823","24","29722","5.60e-3","6.91e-2","3.51","9.96e-1","6.36e-2","1.20e-3"
"GOTERM_BP_DIRECT","positive regulation of focal adhesion assembly","0.29%","9","2824","30","29712","5.71e-3","3.11e-1","3.16","1.00e+0","3.08e-1","1.40e-3"
"GOTERM_MF_DIRECT","enzyme inhibitor activity","0.35%","11","2795","42","28924","5.71e-3","1.34e-1","2.71","1.00e+0","1.30e-1","1.70e-3"
"GOTERM_CC_DIRECT","cell junction","1.09%","34","2823","220","29722","5.73e-3","6.98e-2","1.63","9.97e-1","6.43e-2","3.18e-3"
"GOTERM_BP_DIRECT","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","0.51%","16","2824","78","29712","6.16e-3","3.32e-1","2.16","1.00e+0","3.30e-1","2.44e-3"
"GOTERM_MF_DIRECT","phosphatidylinositol binding","0.68%","21","2795","114","28924","6.24e-3","1.45e-1","1.91","1.00e+0","1.40e-1","2.86e-3"
"GOTERM_BP_DIRECT","regulation of cell population proliferation","0.96%","30","2824","188","29712","6.29e-3","3.36e-1","1.68","1.00e+0","3.33e-1","3.36e-3"
"GOTERM_CC_DIRECT","dendrite cytoplasm","0.32%","10","2823","37","29722","6.61e-3","7.89e-2","2.85","9.99e-1","7.27e-2","1.86e-3"
"GOTERM_CC_DIRECT","membrane raft","1.16%","36","2823","239","29722","6.63e-3","7.89e-2","1.59","9.99e-1","7.27e-2","3.79e-3"
"GOTERM_BP_DIRECT","phosphatidylinositol 3-kinase/protein kinase B signal transduction","0.55%","17","2824","86","29712","6.63e-3","3.51e-1","2.08","1.00e+0","3.48e-1","2.74e-3"
"GOTERM_BP_DIRECT","tube formation","0.16%","5","2824","9","29712","6.93e-3","3.63e-1","5.85","1.00e+0","3.60e-1","7.02e-4"
"GOTERM_CC_DIRECT","phagocytic cup","0.29%","9","2823","31","29722","7.03e-3","8.27e-2","3.06","9.99e-1","7.62e-2","1.80e-3"
"GOTERM_CC_DIRECT","recycling endosome","0.80%","25","2823","149","29722","7.12e-3","8.28e-2","1.77","9.99e-1","7.63e-2","3.58e-3"
"GOTERM_BP_DIRECT","positive regulation of sodium ion transport","0.26%","8","2824","25","29712","7.17e-3","3.65e-1","3.37","1.00e+0","3.62e-1","1.62e-3"
"GOTERM_BP_DIRECT","monoatomic anion transmembrane transport","0.26%","8","2824","25","29712","7.17e-3","3.65e-1","3.37","1.00e+0","3.62e-1","1.62e-3"
"GOTERM_CC_DIRECT","GABA receptor complex","0.13%","4","2823","5","29722","7.38e-3","8.41e-2","8.42","9.99e-1","7.74e-2","3.75e-4"
"GOTERM_BP_DIRECT","regulation of cAMP/PKA signal transduction","0.13%","4","2824","5","29712","7.40e-3","3.65e-1","8.42","1.00e+0","3.62e-1","3.76e-4"
"GOTERM_CC_DIRECT","proximal dendrite","0.19%","6","2823","14","29722","7.40e-3","8.41e-2","4.51","9.99e-1","7.74e-2","1.12e-3"
"GOTERM_BP_DIRECT","regulation of modification of postsynaptic actin cytoskeleton","0.19%","6","2824","14","29712","7.42e-3","3.65e-1","4.51","1.00e+0","3.62e-1","1.12e-3"
"GOTERM_BP_DIRECT","regulation of fatty acid metabolic process","0.19%","6","2824","14","29712","7.42e-3","3.65e-1","4.51","1.00e+0","3.62e-1","1.12e-3"
"GOTERM_BP_DIRECT","regulation of alternative mRNA splicing, via spliceosome","0.45%","14","2824","65","29712","7.42e-3","3.65e-1","2.27","1.00e+0","3.62e-1","2.77e-3"
"GOTERM_BP_DIRECT","positive regulation of translation","0.55%","17","2824","87","29712","7.43e-3","3.65e-1","2.06","1.00e+0","3.62e-1","3.12e-3"
"GOTERM_BP_DIRECT","embryonic organ development","0.39%","12","2824","51","29712","7.46e-3","3.65e-1","2.48","1.00e+0","3.62e-1","2.50e-3"
"GOTERM_MF_DIRECT","phosphatidic acid binding","0.26%","8","2795","25","28924","7.84e-3","1.78e-1","3.31","1.00e+0","1.72e-1","1.81e-3"
"GOTERM_MF_DIRECT","protein homodimerization activity","3.31%","103","2795","834","28924","7.86e-3","1.78e-1","1.28","1.00e+0","1.72e-1","5.75e-3"
"GOTERM_BP_DIRECT","positive regulation of Notch signaling pathway","0.35%","11","2824","45","29712","8.48e-3","4.11e-1","2.57","1.00e+0","4.08e-1","2.70e-3"
"GOTERM_BP_DIRECT","cell population proliferation","1.42%","44","2824","312","29712","8.56e-3","4.11e-1","1.48","1.00e+0","4.08e-1","5.31e-3"
"GOTERM_BP_DIRECT","collagen-activated tyrosine kinase receptor signaling pathway","0.42%","13","2824","59","29712","8.64e-3","4.12e-1","2.32","1.00e+0","4.09e-1","3.13e-3"
"GOTERM_CC_DIRECT","filopodium tip","0.23%","7","2823","20","29722","8.77e-3","9.85e-2","3.68","1.00e+0","9.07e-2","1.76e-3"
"GOTERM_CC_DIRECT","ruffle membrane","0.61%","19","2823","104","29722","8.87e-3","9.85e-2","1.92","1.00e+0","9.08e-2","4.03e-3"
"GOTERM_BP_DIRECT","myelination in peripheral nervous system","0.26%","8","2824","26","29712","9.02e-3","4.25e-1","3.24","1.00e+0","4.21e-1","2.15e-3"
"GOTERM_BP_DIRECT","apoptotic process","2.38%","74","2824","583","29712","9.06e-3","4.25e-1","1.34","1.00e+0","4.21e-1","6.36e-3"
"GOTERM_BP_DIRECT","positive regulation of cell adhesion","0.48%","15","2824","74","29712","9.22e-3","4.29e-1","2.13","1.00e+0","4.25e-1","3.70e-3"
"GOTERM_BP_DIRECT","positive regulation of excitatory postsynaptic potential","0.32%","10","2824","39","29712","9.52e-3","4.35e-1","2.70","1.00e+0","4.32e-1","2.86e-3"
"GOTERM_BP_DIRECT","regulation of postsynaptic membrane potential","0.32%","10","2824","39","29712","9.52e-3","4.35e-1","2.70","1.00e+0","4.32e-1","2.86e-3"
"GOTERM_MF_DIRECT","clathrin adaptor activity","0.23%","7","2795","20","28924","9.52e-3","2.10e-1","3.62","1.00e+0","2.03e-1","1.95e-3"
"GOTERM_CC_DIRECT","ribonucleoprotein complex","1.45%","45","2823","323","29722","9.56e-3","1.05e-1","1.47","1.00e+0","9.68e-2","5.85e-3"
"GOTERM_BP_DIRECT","bone development","0.58%","18","2824","97","29712","9.60e-3","4.35e-1","1.95","1.00e+0","4.32e-1","4.28e-3"
"GOTERM_CC_DIRECT","perikaryon","1.09%","34","2823","228","29722","9.71e-3","1.06e-1","1.57","1.00e+0","9.72e-2","5.61e-3"
"GOTERM_MF_DIRECT","transcription cis-regulatory region binding","1.29%","40","2795","275","28924","9.74e-3","2.10e-1","1.51","1.00e+0","2.03e-1","5.91e-3"
"GOTERM_BP_DIRECT","negative regulation of neuron differentiation","0.51%","16","2824","82","29712","9.82e-3","4.40e-1","2.05","1.00e+0","4.37e-1","4.12e-3"
"GOTERM_MF_DIRECT","lysine-acetylated histone binding","0.26%","8","2795","26","28924","9.86e-3","2.10e-1","3.18","1.00e+0","2.03e-1","2.39e-3"
"GOTERM_MF_DIRECT","lipid transporter activity","0.26%","8","2795","26","28924","9.86e-3","2.10e-1","3.18","1.00e+0","2.03e-1","2.39e-3"
"GOTERM_MF_DIRECT","mitogen-activated protein kinase kinase kinase binding","0.26%","8","2795","26","28924","9.86e-3","2.10e-1","3.18","1.00e+0","2.03e-1","2.39e-3"
"GOTERM_BP_DIRECT","neural precursor cell proliferation","0.35%","11","2824","46","29712","9.93e-3","4.40e-1","2.52","1.00e+0","4.37e-1","3.25e-3"
"GOTERM_BP_DIRECT","positive regulation of blood vessel endothelial cell migration","0.35%","11","2824","46","29712","9.93e-3","4.40e-1","2.52","1.00e+0","4.37e-1","3.25e-3"
"GOTERM_CC_DIRECT","cell periphery","0.68%","21","2823","121","29722","1.00e-2","1.08e-1","1.83","1.00e+0","9.93e-2","4.84e-3"
"GOTERM_BP_DIRECT","cell division","1.64%","51","2824","377","29712","1.01e-2","4.44e-1","1.42","1.00e+0","4.40e-1","6.57e-3"
"GOTERM_BP_DIRECT","positive regulation of exosomal secretion","0.19%","6","2824","15","29712","1.03e-2","4.45e-1","4.21","1.00e+0","4.41e-1","1.72e-3"
"GOTERM_BP_DIRECT","cell growth involved in cardiac muscle cell development","0.19%","6","2824","15","29712","1.03e-2","4.45e-1","4.21","1.00e+0","4.41e-1","1.72e-3"
"GOTERM_CC_DIRECT","Golgi cisterna membrane","0.48%","15","2823","75","29722","1.03e-2","1.10e-1","2.11","1.00e+0","1.01e-1","4.20e-3"
"GOTERM_BP_DIRECT","positive regulation of insulin secretion","0.48%","15","2824","75","29712","1.04e-2","4.46e-1","2.10","1.00e+0","4.42e-1","4.22e-3"
"GOTERM_CC_DIRECT","Flemming body","0.29%","9","2823","33","29722","1.04e-2","1.10e-1","2.87","1.00e+0","1.01e-1","2.90e-3"
"GOTERM_BP_DIRECT","tricarboxylic acid cycle","0.29%","9","2824","33","29712","1.05e-2","4.47e-1","2.87","1.00e+0","4.44e-1","2.92e-3"
"GOTERM_BP_DIRECT","regulation of stress-activated MAPK cascade","0.16%","5","2824","10","29712","1.07e-2","4.49e-1","5.26","1.00e+0","4.46e-1","1.29e-3"
"GOTERM_BP_DIRECT","regulation of mitophagy","0.16%","5","2824","10","29712","1.07e-2","4.49e-1","5.26","1.00e+0","4.46e-1","1.29e-3"
"GOTERM_CC_DIRECT","late endosome membrane","0.77%","24","2823","146","29722","1.08e-2","1.12e-1","1.73","1.00e+0","1.03e-1","5.54e-3"
"GOTERM_MF_DIRECT","magnesium ion binding","1.16%","36","2795","243","28924","1.10e-2","2.28e-1","1.53","1.00e+0","2.21e-1","6.51e-3"
"GOTERM_MF_DIRECT","extracellular matrix structural constituent conferring tensile strength","0.35%","11","2795","46","28924","1.11e-2","2.28e-1","2.47","1.00e+0","2.21e-1","3.70e-3"
"GOTERM_MF_DIRECT","SH2 domain binding","0.35%","11","2795","46","28924","1.11e-2","2.28e-1","2.47","1.00e+0","2.21e-1","3.70e-3"
"GOTERM_CC_DIRECT","neuron projection terminus","0.26%","8","2823","27","29722","1.12e-2","1.14e-1","3.12","1.00e+0","1.05e-1","2.79e-3"
"GOTERM_BP_DIRECT","negative regulation of cellular senescence","0.26%","8","2824","27","29712","1.12e-2","4.57e-1","3.12","1.00e+0","4.53e-1","2.80e-3"
"GOTERM_BP_DIRECT","positive regulation of microtubule polymerization","0.26%","8","2824","27","29712","1.12e-2","4.57e-1","3.12","1.00e+0","4.53e-1","2.80e-3"
"GOTERM_BP_DIRECT","positive regulation of DNA binding","0.26%","8","2824","27","29712","1.12e-2","4.57e-1","3.12","1.00e+0","4.53e-1","2.80e-3"
"GOTERM_BP_DIRECT","SMAD protein signal transduction","0.26%","8","2824","27","29712","1.12e-2","4.57e-1","3.12","1.00e+0","4.53e-1","2.80e-3"
"GOTERM_CC_DIRECT","cyclin-dependent protein kinase holoenzyme complex","0.32%","10","2823","40","29722","1.12e-2","1.14e-1","2.63","1.00e+0","1.05e-1","3.48e-3"
"GOTERM_BP_DIRECT","positive regulation of mitotic cell cycle","0.32%","10","2824","40","29712","1.13e-2","4.57e-1","2.63","1.00e+0","4.53e-1","3.49e-3"
"GOTERM_CC_DIRECT","mitochondrion","6.50%","202","2823","1818","29722","1.13e-2","1.14e-1","1.17","1.00e+0","1.05e-1","9.75e-3"
"GOTERM_MF_DIRECT","L-aspartate transmembrane transporter activity","0.16%","5","2795","10","28924","1.13e-2","2.30e-1","5.17","1.00e+0","2.23e-1","1.39e-3"
"GOTERM_BP_DIRECT","centrosome localization","0.23%","7","2824","21","29712","1.13e-2","4.57e-1","3.51","1.00e+0","4.53e-1","2.44e-3"
"GOTERM_BP_DIRECT","protein ubiquitination","1.87%","58","2824","443","29712","1.15e-2","4.59e-1","1.38","1.00e+0","4.55e-1","7.71e-3"
"GOTERM_CC_DIRECT","postsynaptic cytosol","0.35%","11","2823","47","29722","1.15e-2","1.15e-1","2.46","1.00e+0","1.06e-1","3.87e-3"
"GOTERM_BP_DIRECT","transforming growth factor beta receptor signaling pathway","0.58%","18","2824","99","29712","1.17e-2","4.65e-1","1.91","1.00e+0","4.61e-1","5.34e-3"
"GOTERM_BP_DIRECT","protein-containing complex assembly","0.71%","22","2824","131","29712","1.20e-2","4.72e-1","1.77","1.00e+0","4.69e-1","6.01e-3"
"GOTERM_MF_DIRECT","microtubule plus-end binding","0.23%","7","2795","21","28924","1.23e-2","2.43e-1","3.45","1.00e+0","2.35e-1","2.68e-3"
"GOTERM_MF_DIRECT","lipid binding","1.09%","34","2795","228","28924","1.23e-2","2.43e-1","1.54","1.00e+0","2.35e-1","7.25e-3"
"GOTERM_MF_DIRECT","protein heterodimerization activity","1.67%","52","2795","384","28924","1.24e-2","2.43e-1","1.40","1.00e+0","2.35e-1","8.16e-3"
"GOTERM_MF_DIRECT","clathrin binding","0.32%","10","2795","40","28924","1.25e-2","2.43e-1","2.59","1.00e+0","2.35e-1","3.94e-3"
