"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_MF_DIRECT","protein homodimerization activity","2.72%","80","1532","753","19253","6.77e-3","2.33e-1","1.34","1.00e+0","2.28e-1","4.70e-3"
"GOTERM_BP_DIRECT","regulation of cell cycle","1.06%","31","1512","241","19478","6.88e-3","4.51e-1","1.66","1.00e+0","4.48e-1","3.79e-3"
"GOTERM_BP_DIRECT","SMAD protein signal transduction","0.24%","7","1512","23","19478","6.90e-3","4.51e-1","3.92","1.00e+0","4.48e-1","1.35e-3"
"GOTERM_CC_DIRECT","X chromosome","0.14%","4","1548","6","20795","6.93e-3","1.07e-1","8.96","9.98e-1","1.01e-1","4.06e-4"
"GOTERM_BP_DIRECT","DNA repair","1.26%","37","1512","303","19478","6.95e-3","4.51e-1","1.57","1.00e+0","4.48e-1","4.12e-3"
"GOTERM_BP_DIRECT","stress granule assembly","0.27%","8","1512","30","19478","6.95e-3","4.51e-1","3.44","1.00e+0","4.48e-1","1.61e-3"
"GOTERM_CC_DIRECT","intracellular membraneless organelle","0.24%","7","1548","24","20795","7.04e-3","1.07e-1","3.92","9.98e-1","1.01e-1","1.40e-3"
"GOTERM_CC_DIRECT","endomembrane system","1.36%","40","1548","349","20795","7.23e-3","1.08e-1","1.54","9.99e-1","1.02e-1","4.31e-3"
"GOTERM_MF_DIRECT","histone binding","0.92%","27","1532","197","19253","7.36e-3","2.47e-1","1.72","1.00e+0","2.43e-1","3.87e-3"
"GOTERM_BP_DIRECT","protein dephosphorylation","0.48%","14","1512","79","19478","7.47e-3","4.78e-1","2.28","1.00e+0","4.75e-1","2.84e-3"
"GOTERM_MF_DIRECT","kinase activity","1.02%","30","1532","227","19253","7.61e-3","2.48e-1","1.66","1.00e+0","2.43e-1","4.17e-3"
"GOTERM_BP_DIRECT","lncRNA-mediated post-transcriptional gene silencing","0.17%","5","1512","11","19478","7.64e-3","4.78e-1","5.86","1.00e+0","4.75e-1","8.69e-4"
"GOTERM_MF_DIRECT","actin binding","1.43%","42","1532","349","19253","7.70e-3","2.48e-1","1.51","1.00e+0","2.43e-1","4.67e-3"
"GOTERM_BP_DIRECT","mitochondrial fission","0.20%","6","1512","17","19478","7.84e-3","4.78e-1","4.55","1.00e+0","4.75e-1","1.27e-3"
"GOTERM_BP_DIRECT","epithelial to mesenchymal transition","0.37%","11","1512","54","19478","7.89e-3","4.78e-1","2.62","1.00e+0","4.75e-1","2.54e-3"
"GOTERM_BP_DIRECT","response to calcium ion","0.37%","11","1512","54","19478","7.89e-3","4.78e-1","2.62","1.00e+0","4.75e-1","2.54e-3"
"GOTERM_CC_DIRECT","transcription factor TFTC complex","0.20%","6","1548","18","20795","8.55e-3","1.26e-1","4.48","1.00e+0","1.18e-1","1.43e-3"
"GOTERM_BP_DIRECT","neuron projection morphogenesis","0.41%","12","1512","63","19478","8.57e-3","5.08e-1","2.45","1.00e+0","5.05e-1","2.99e-3"
"GOTERM_BP_DIRECT","regulation of stem cell differentiation","0.24%","7","1512","24","19478","8.61e-3","5.08e-1","3.76","1.00e+0","5.05e-1","1.79e-3"
"GOTERM_MF_DIRECT","GTPase activator activity","1.23%","36","1532","290","19253","8.80e-3","2.78e-1","1.56","1.00e+0","2.72e-1","5.14e-3"
"GOTERM_BP_DIRECT","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","0.31%","9","1512","39","19478","9.06e-3","5.24e-1","2.97","1.00e+0","5.21e-1","2.51e-3"
"GOTERM_BP_DIRECT","mitotic spindle assembly","0.34%","10","1512","47","19478","9.19e-3","5.24e-1","2.74","1.00e+0","5.21e-1","2.81e-3"
"GOTERM_BP_DIRECT","positive regulation of protein catabolic process","0.48%","14","1512","81","19478","9.21e-3","5.24e-1","2.23","1.00e+0","5.21e-1","3.59e-3"
"GOTERM_MF_DIRECT","protein phosphatase binding","0.51%","15","1532","88","19253","9.37e-3","2.90e-1","2.14","1.00e+0","2.84e-1","3.82e-3"
"GOTERM_BP_DIRECT","autophagosome assembly","0.44%","13","1512","73","19478","1.00e-2","5.45e-1","2.29","1.00e+0","5.42e-1","3.78e-3"
"GOTERM_BP_DIRECT","protein localization to cell surface","0.27%","8","1512","32","19478","1.00e-2","5.45e-1","3.22","1.00e+0","5.42e-1","2.52e-3"
"GOTERM_MF_DIRECT","DNA clamp loader activity","0.78%","23","1532","163","19253","1.01e-2","3.06e-1","1.77","1.00e+0","3.00e-1","5.12e-3"
"GOTERM_BP_DIRECT","regulation of double-strand break repair via homologous recombination","0.20%","6","1512","18","19478","1.02e-2","5.45e-1","4.29","1.00e+0","5.42e-1","1.78e-3"
"GOTERM_BP_DIRECT","regulation of mRNA splicing, via spliceosome","0.20%","6","1512","18","19478","1.02e-2","5.45e-1","4.29","1.00e+0","5.42e-1","1.78e-3"
"GOTERM_BP_DIRECT","viral release from host cell","0.20%","6","1512","18","19478","1.02e-2","5.45e-1","4.29","1.00e+0","5.42e-1","1.78e-3"
"GOTERM_CC_DIRECT","vesicle","0.75%","22","1548","164","20795","1.03e-2","1.49e-1","1.80","1.00e+0","1.40e-1","5.15e-3"
"GOTERM_BP_DIRECT","negative regulation of proteasomal ubiquitin-dependent protein catabolic process","0.31%","9","1512","40","19478","1.06e-2","5.60e-1","2.90","1.00e+0","5.56e-1","3.02e-3"
"GOTERM_MF_DIRECT","molecular adaptor activity","0.89%","26","1532","193","19253","1.06e-2","3.11e-1","1.69","1.00e+0","3.05e-1","5.69e-3"
"GOTERM_MF_DIRECT","AMP-activated protein kinase activity","1.09%","32","1532","253","19253","1.07e-2","3.11e-1","1.59","1.00e+0","3.05e-1","6.14e-3"
"GOTERM_BP_DIRECT","postreplication repair","0.17%","5","1512","12","19478","1.08e-2","5.64e-1","5.37","1.00e+0","5.60e-1","1.40e-3"
"GOTERM_CC_DIRECT","chromosome","1.12%","33","1548","281","20795","1.08e-2","1.53e-1","1.58","1.00e+0","1.44e-1","6.25e-3"
"GOTERM_BP_DIRECT","regulation of small GTPase mediated signal transduction","0.61%","18","1512","120","19478","1.12e-2","5.80e-1","1.93","1.00e+0","5.77e-1","5.15e-3"
"GOTERM_MF_DIRECT","ubiquitin-specific protease binding","0.20%","6","1532","18","19253","1.13e-2","3.21e-1","4.19","1.00e+0","3.15e-1","2.02e-3"
"GOTERM_CC_DIRECT","synapse","1.87%","55","1548","529","20795","1.13e-2","1.53e-1","1.40","1.00e+0","1.44e-1","7.49e-3"
"GOTERM_CC_DIRECT","Flemming body","0.27%","8","1548","34","20795","1.13e-2","1.53e-1","3.16","1.00e+0","1.44e-1","2.93e-3"
"GOTERM_CC_DIRECT","rough endoplasmic reticulum","0.27%","8","1548","34","20795","1.13e-2","1.53e-1","3.16","1.00e+0","1.44e-1","2.93e-3"
"GOTERM_MF_DIRECT","cyclin-dependent protein serine/threonine kinase regulator activity","0.27%","8","1532","32","19253","1.14e-2","3.21e-1","3.14","1.00e+0","3.15e-1","2.94e-3"
"GOTERM_CC_DIRECT","SMAD protein complex","0.14%","4","1548","7","20795","1.15e-2","1.53e-1","7.68","1.00e+0","1.44e-1","8.92e-4"
"GOTERM_BP_DIRECT","Golgi to plasma membrane protein transport","0.27%","8","1512","33","19478","1.19e-2","6.09e-1","3.12","1.00e+0","6.05e-1","3.11e-3"
"GOTERM_CC_DIRECT","Golgi cisterna membrane","0.51%","15","1548","97","20795","1.24e-2","1.64e-1","2.08","1.00e+0","1.54e-1","5.27e-3"
"GOTERM_MF_DIRECT","ubiquitin binding","0.54%","16","1532","100","19253","1.24e-2","3.43e-1","2.01","1.00e+0","3.37e-1","5.44e-3"
"GOTERM_CC_DIRECT","SAGA complex","0.24%","7","1548","27","20795","1.28e-2","1.66e-1","3.48","1.00e+0","1.57e-1","2.95e-3"
"GOTERM_BP_DIRECT","positive regulation of trophoblast cell migration","0.14%","4","1512","7","19478","1.29e-2","6.34e-1","7.36","1.00e+0","6.30e-1","1.05e-3"
"GOTERM_BP_DIRECT","positive regulation of stress granule assembly","0.14%","4","1512","7","19478","1.29e-2","6.34e-1","7.36","1.00e+0","6.30e-1","1.05e-3"
"GOTERM_BP_DIRECT","clathrin-coated vesicle cargo loading, AP-3-mediated","0.14%","4","1512","7","19478","1.29e-2","6.34e-1","7.36","1.00e+0","6.30e-1","1.05e-3"
"GOTERM_BP_DIRECT","protein branched polyubiquitination","0.20%","6","1512","19","19478","1.29e-2","6.34e-1","4.07","1.00e+0","6.30e-1","2.43e-3"
"GOTERM_BP_DIRECT","MAPK cascade","0.61%","18","1512","122","19478","1.31e-2","6.36e-1","1.90","1.00e+0","6.32e-1","6.14e-3"
"GOTERM_BP_DIRECT","regulation of circadian rhythm","0.41%","12","1512","67","19478","1.35e-2","6.47e-1","2.31","1.00e+0","6.44e-1","5.04e-3"
"GOTERM_CC_DIRECT","endosome","1.19%","35","1548","308","20795","1.37e-2","1.76e-1","1.53","1.00e+0","1.66e-1","8.23e-3"
"GOTERM_MF_DIRECT","beta-galactoside (CMP) alpha-2,3-sialyltransferase activity","0.14%","4","1532","7","19253","1.38e-2","3.73e-1","7.18","1.00e+0","3.66e-1","1.15e-3"
"GOTERM_BP_DIRECT","in utero embryonic development","0.95%","28","1512","223","19478","1.41e-2","6.65e-1","1.62","1.00e+0","6.61e-1","7.93e-3"
"GOTERM_BP_DIRECT","positive regulation of protein binding","0.31%","9","1512","42","19478","1.41e-2","6.65e-1","2.76","1.00e+0","6.61e-1","4.28e-3"
"GOTERM_BP_DIRECT","positive regulation of nuclear-transcribed mRNA poly(A) tail shortening","0.17%","5","1512","13","19478","1.46e-2","6.74e-1","4.95","1.00e+0","6.70e-1","2.12e-3"
"GOTERM_BP_DIRECT","DNA-templated transcription","0.51%","15","1512","95","19478","1.46e-2","6.74e-1","2.03","1.00e+0","6.70e-1","6.32e-3"
"GOTERM_CC_DIRECT","endoplasmic reticulum-Golgi intermediate compartment","0.44%","13","1548","80","20795","1.49e-2","1.88e-1","2.18","1.00e+0","1.77e-1","5.94e-3"
"GOTERM_BP_DIRECT","peptidyl-serine phosphorylation","0.44%","13","1512","77","19478","1.51e-2","6.88e-1","2.17","1.00e+0","6.84e-1","6.04e-3"
"GOTERM_CC_DIRECT","lamellipodium","0.82%","24","1548","191","20795","1.51e-2","1.88e-1","1.69","1.00e+0","1.77e-1","8.13e-3"
"GOTERM_BP_DIRECT","protein targeting to lysosome","0.24%","7","1512","27","19478","1.55e-2","7.00e-1","3.34","1.00e+0","6.96e-1","3.73e-3"
"GOTERM_BP_DIRECT","ERAD pathway","0.51%","15","1512","96","19478","1.59e-2","7.08e-1","2.01","1.00e+0","7.04e-1","6.97e-3"
"GOTERM_BP_DIRECT","mitochondrion organization","0.58%","17","1512","115","19478","1.60e-2","7.08e-1","1.90","1.00e+0","7.04e-1","7.46e-3"
"GOTERM_BP_DIRECT","rhythmic process","0.48%","14","1512","87","19478","1.64e-2","7.18e-1","2.07","1.00e+0","7.13e-1","6.91e-3"
"GOTERM_MF_DIRECT","histone H3T45 kinase activity","1.06%","31","1532","251","19253","1.64e-2","4.36e-1","1.55","1.00e+0","4.28e-1","9.65e-3"
"GOTERM_CC_DIRECT","late endosome","0.72%","21","1548","161","20795","1.65e-2","2.02e-1","1.75","1.00e+0","1.91e-1","8.47e-3"
"GOTERM_MF_DIRECT","phosphatidylinositol binding","0.58%","17","1532","113","19253","1.69e-2","4.41e-1","1.89","1.00e+0","4.32e-1","7.94e-3"
"GOTERM_MF_DIRECT","protein serine/threonine phosphatase activity","0.37%","11","1532","59","19253","1.71e-2","4.41e-1","2.34","1.00e+0","4.32e-1","6.25e-3"
"GOTERM_BP_DIRECT","osteoblast fate commitment","0.10%","3","1512","3","19478","1.71e-2","7.44e-1","12.88","1.00e+0","7.39e-1","4.67e-4"
"GOTERM_CC_DIRECT","heteromeric SMAD protein complex","0.14%","4","1548","8","20795","1.73e-2","2.10e-1","6.72","1.00e+0","1.98e-1","1.68e-3"
"GOTERM_MF_DIRECT","protein-disulfide reductase [NAD(P)H] activity","0.10%","3","1532","3","19253","1.80e-2","4.46e-1","12.57","1.00e+0","4.38e-1","5.03e-4"
"GOTERM_MF_DIRECT","ATPase binding","0.48%","14","1532","86","19253","1.80e-2","4.46e-1","2.05","1.00e+0","4.38e-1","7.71e-3"
"GOTERM_BP_DIRECT","negative regulation of DNA-binding transcription factor activity","0.37%","11","1512","61","19478","1.82e-2","7.77e-1","2.32","1.00e+0","7.72e-1","6.74e-3"
"GOTERM_BP_DIRECT","regulation of double-strand break repair","0.24%","7","1512","28","19478","1.85e-2","7.77e-1","3.22","1.00e+0","7.72e-1","4.65e-3"
"GOTERM_BP_DIRECT","regulation of translational initiation","0.27%","8","1512","36","19478","1.90e-2","7.77e-1","2.86","1.00e+0","7.72e-1","5.50e-3"
"GOTERM_BP_DIRECT","positive regulation of protein targeting to mitochondrion","0.27%","8","1512","36","19478","1.90e-2","7.77e-1","2.86","1.00e+0","7.72e-1","5.50e-3"
"GOTERM_CC_DIRECT","mitochondrial inner membrane","1.77%","52","1548","509","20795","1.90e-2","2.26e-1","1.37","1.00e+0","2.13e-1","1.27e-2"
"GOTERM_CC_DIRECT","euchromatin","0.37%","11","1548","64","20795","1.92e-2","2.26e-1","2.31","1.00e+0","2.13e-1","7.17e-3"
"GOTERM_BP_DIRECT","random inactivation of X chromosome","0.17%","5","1512","14","19478","1.92e-2","7.77e-1","4.60","1.00e+0","7.72e-1","3.09e-3"
"GOTERM_BP_DIRECT","nerve growth factor signaling pathway","0.17%","5","1512","14","19478","1.92e-2","7.77e-1","4.60","1.00e+0","7.72e-1","3.09e-3"
"GOTERM_BP_DIRECT","regulation of cell fate specification","0.17%","5","1512","14","19478","1.92e-2","7.77e-1","4.60","1.00e+0","7.72e-1","3.09e-3"
"GOTERM_BP_DIRECT","nuclear pore organization","0.14%","4","1512","8","19478","1.94e-2","7.77e-1","6.44","1.00e+0","7.72e-1","1.96e-3"
"GOTERM_BP_DIRECT","cell morphogenesis","0.54%","16","1512","108","19478","1.95e-2","7.77e-1","1.91","1.00e+0","7.72e-1","9.07e-3"
"GOTERM_BP_DIRECT","protein localization to synapse","0.20%","6","1512","21","19478","1.99e-2","7.77e-1","3.68","1.00e+0","7.72e-1","4.25e-3"
"GOTERM_BP_DIRECT","regulation of ARF protein signal transduction","0.20%","6","1512","21","19478","1.99e-2","7.77e-1","3.68","1.00e+0","7.72e-1","4.25e-3"
"GOTERM_BP_DIRECT","negative regulation of translational initiation","0.20%","6","1512","21","19478","1.99e-2","7.77e-1","3.68","1.00e+0","7.72e-1","4.25e-3"
"GOTERM_CC_DIRECT","microtubule organizing center","0.48%","14","1548","93","20795","2.00e-2","2.33e-1","2.02","1.00e+0","2.20e-1","8.72e-3"
"GOTERM_MF_DIRECT","protein kinase C binding","0.34%","10","1532","52","19253","2.03e-2","4.46e-1","2.42","1.00e+0","4.38e-1","7.15e-3"
"GOTERM_MF_DIRECT","potassium channel regulator activity","0.34%","10","1532","52","19253","2.03e-2","4.46e-1","2.42","1.00e+0","4.38e-1","7.15e-3"
"GOTERM_CC_DIRECT","exon-exon junction complex","0.20%","6","1548","22","20795","2.05e-2","2.36e-1","3.66","1.00e+0","2.23e-1","4.45e-3"
"GOTERM_BP_DIRECT","intracellular signal transduction","1.70%","50","1512","470","19478","2.10e-2","8.08e-1","1.37","1.00e+0","8.03e-1","1.43e-2"
"GOTERM_BP_DIRECT","phosphatidylinositol biosynthetic process","0.31%","9","1512","45","19478","2.11e-2","8.08e-1","2.58","1.00e+0","8.03e-1","6.90e-3"
"GOTERM_MF_DIRECT","clathrin binding","0.27%","8","1532","36","19253","2.15e-2","4.46e-1","2.79","1.00e+0","4.38e-1","6.38e-3"
"GOTERM_MF_DIRECT","p53 binding","0.41%","12","1532","70","19253","2.17e-2","4.46e-1","2.15","1.00e+0","4.38e-1","8.73e-3"
"GOTERM_MF_DIRECT","ribosome binding","0.44%","13","1532","79","19253","2.17e-2","4.46e-1","2.07","1.00e+0","4.38e-1","9.17e-3"
"GOTERM_BP_DIRECT","positive regulation of epithelial cell migration","0.27%","8","1512","37","19478","2.19e-2","8.28e-1","2.79","1.00e+0","8.23e-1","6.55e-3"
"GOTERM_MF_DIRECT","sialyltransferase activity","0.20%","6","1532","21","19253","2.19e-2","4.46e-1","3.59","1.00e+0","4.38e-1","4.81e-3"
"GOTERM_BP_DIRECT","neuron development","0.34%","10","1512","54","19478","2.21e-2","8.28e-1","2.39","1.00e+0","8.23e-1","7.92e-3"
"GOTERM_BP_DIRECT","translational initiation","0.34%","10","1512","54","19478","2.21e-2","8.28e-1","2.39","1.00e+0","8.23e-1","7.92e-3"
"GOTERM_CC_DIRECT","postsynapse","0.82%","24","1548","198","20795","2.22e-2","2.53e-1","1.63","1.00e+0","2.38e-1","1.24e-2"
"GOTERM_BP_DIRECT","positive regulation of canonical Wnt signaling pathway","0.58%","17","1512","120","19478","2.31e-2","8.59e-1","1.82","1.00e+0","8.53e-1","1.13e-2"
"GOTERM_BP_DIRECT","positive regulation of cold-induced thermogenesis","0.51%","15","1512","101","19478","2.39e-2","8.81e-1","1.91","1.00e+0","8.76e-1","1.10e-2"
"GOTERM_CC_DIRECT","nuclear inner membrane","0.34%","10","1548","57","20795","2.40e-2","2.66e-1","2.36","1.00e+0","2.51e-1","8.76e-3"
"GOTERM_CC_DIRECT","cell leading edge","0.34%","10","1548","57","20795","2.40e-2","2.66e-1","2.36","1.00e+0","2.51e-1","8.76e-3"
"GOTERM_MF_DIRECT","Hsp90 protein binding","0.31%","9","1532","45","19253","2.40e-2","4.46e-1","2.51","1.00e+0","4.38e-1","8.08e-3"
"GOTERM_BP_DIRECT","positive regulation of mitochondrial fission","0.20%","6","1512","22","19478","2.42e-2","8.83e-1","3.51","1.00e+0","8.78e-1","5.47e-3"
"GOTERM_MF_DIRECT","poly(U) RNA binding","0.24%","7","1532","29","19253","2.43e-2","4.46e-1","3.03","1.00e+0","4.38e-1","6.55e-3"
"GOTERM_CC_DIRECT","zonula adherens","0.14%","4","1548","9","20795","2.46e-2","2.66e-1","5.97","1.00e+0","2.51e-1","2.84e-3"
"GOTERM_CC_DIRECT","TORC2 complex","0.14%","4","1548","9","20795","2.46e-2","2.66e-1","5.97","1.00e+0","2.51e-1","2.84e-3"
"GOTERM_CC_DIRECT","early endosome membrane","0.85%","25","1548","211","20795","2.49e-2","2.66e-1","1.59","1.00e+0","2.51e-1","1.42e-2"
"GOTERM_BP_DIRECT","cellular response to hypoxia","0.65%","19","1512","141","19478","2.49e-2","8.97e-1","1.74","1.00e+0","8.92e-1","1.29e-2"
"GOTERM_MF_DIRECT","metal ion binding","8.82%","259","1532","2904","19253","2.50e-2","4.46e-1","1.12","1.00e+0","4.38e-1","2.20e-2"
"GOTERM_CC_DIRECT","sarcolemma","0.51%","15","1548","106","20795","2.54e-2","2.68e-1","1.90","1.00e+0","2.53e-1","1.18e-2"
"GOTERM_MF_DIRECT","non-membrane spanning protein tyrosine phosphatase activity","0.48%","14","1532","90","19253","2.54e-2","4.46e-1","1.95","1.00e+0","4.38e-1","1.14e-2"
"GOTERM_MF_DIRECT","protein tyrosine phosphatase activity, metal-dependent","0.48%","14","1532","90","19253","2.54e-2","4.46e-1","1.95","1.00e+0","4.38e-1","1.14e-2"
"GOTERM_BP_DIRECT","nucleus organization","0.24%","7","1512","30","19478","2.55e-2","8.97e-1","3.01","1.00e+0","8.92e-1","6.97e-3"
"GOTERM_BP_DIRECT","anterograde axonal transport","0.24%","7","1512","30","19478","2.55e-2","8.97e-1","3.01","1.00e+0","8.92e-1","6.97e-3"
"GOTERM_BP_DIRECT","regulation of Rho protein signal transduction","0.24%","7","1512","30","19478","2.55e-2","8.97e-1","3.01","1.00e+0","8.92e-1","6.97e-3"
"GOTERM_BP_DIRECT","positive regulation of viral genome replication","0.24%","7","1512","30","19478","2.55e-2","8.97e-1","3.01","1.00e+0","8.92e-1","6.97e-3"
"GOTERM_CC_DIRECT","kinetochore","0.68%","20","1548","158","20795","2.58e-2","2.70e-1","1.70","1.00e+0","2.54e-1","1.37e-2"
"GOTERM_MF_DIRECT","histone H3T3 kinase activity","1.02%","30","1532","250","19253","2.58e-2","4.46e-1","1.51","1.00e+0","4.38e-1","1.57e-2"
"GOTERM_MF_DIRECT","histone H3S57 kinase activity","1.02%","30","1532","250","19253","2.58e-2","4.46e-1","1.51","1.00e+0","4.38e-1","1.57e-2"
"GOTERM_MF_DIRECT","ribosomal protein S6 kinase activity","1.02%","30","1532","250","19253","2.58e-2","4.46e-1","1.51","1.00e+0","4.38e-1","1.57e-2"
"GOTERM_MF_DIRECT","histone H2AS1 kinase activity","1.02%","30","1532","250","19253","2.58e-2","4.46e-1","1.51","1.00e+0","4.38e-1","1.57e-2"
"GOTERM_MF_DIRECT","histone H2BS36 kinase activity","1.02%","30","1532","250","19253","2.58e-2","4.46e-1","1.51","1.00e+0","4.38e-1","1.57e-2"
"GOTERM_MF_DIRECT","histone H2AS121 kinase activity","1.02%","30","1532","250","19253","2.58e-2","4.46e-1","1.51","1.00e+0","4.38e-1","1.57e-2"
"GOTERM_MF_DIRECT","Rho-dependent protein serine/threonine kinase activity","1.02%","30","1532","250","19253","2.58e-2","4.46e-1","1.51","1.00e+0","4.38e-1","1.57e-2"
"GOTERM_MF_DIRECT","histone H4S1 kinase activity","1.02%","30","1532","250","19253","2.58e-2","4.46e-1","1.51","1.00e+0","4.38e-1","1.57e-2"
"GOTERM_MF_DIRECT","histone H2AXS139 kinase activity","1.02%","30","1532","250","19253","2.58e-2","4.46e-1","1.51","1.00e+0","4.38e-1","1.57e-2"
"GOTERM_MF_DIRECT","histone H3S28 kinase activity","1.02%","30","1532","250","19253","2.58e-2","4.46e-1","1.51","1.00e+0","4.38e-1","1.57e-2"
"GOTERM_MF_DIRECT","histone H2BS14 kinase activity","1.02%","30","1532","250","19253","2.58e-2","4.46e-1","1.51","1.00e+0","4.38e-1","1.57e-2"
"GOTERM_MF_DIRECT","eukaryotic translation initiation factor 2alpha kinase activity","1.02%","30","1532","250","19253","2.58e-2","4.46e-1","1.51","1.00e+0","4.38e-1","1.57e-2"
"GOTERM_MF_DIRECT","histone H2AT120 kinase activity","1.02%","30","1532","250","19253","2.58e-2","4.46e-1","1.51","1.00e+0","4.38e-1","1.57e-2"
"GOTERM_MF_DIRECT","3-phosphoinositide-dependent protein kinase activity","1.02%","30","1532","250","19253","2.58e-2","4.46e-1","1.51","1.00e+0","4.38e-1","1.57e-2"
"GOTERM_MF_DIRECT","histone H3S10 kinase activity","1.02%","30","1532","250","19253","2.58e-2","4.46e-1","1.51","1.00e+0","4.38e-1","1.57e-2"
"GOTERM_MF_DIRECT","protein tyrosine phosphatase activity","0.44%","13","1532","81","19253","2.60e-2","4.46e-1","2.02","1.00e+0","4.38e-1","1.13e-2"
"GOTERM_MF_DIRECT","catalytic activity","0.44%","13","1532","81","19253","2.60e-2","4.46e-1","2.02","1.00e+0","4.38e-1","1.13e-2"
"GOTERM_BP_DIRECT","protein monoubiquitination","0.31%","9","1512","47","19478","2.68e-2","9.23e-1","2.47","1.00e+0","9.17e-1","9.23e-3"
"GOTERM_CC_DIRECT","CCR4-NOT complex","0.17%","5","1548","16","20795","2.69e-2","2.79e-1","4.20","1.00e+0","2.62e-1","4.95e-3"
"GOTERM_MF_DIRECT","DNA-dependent protein kinase activity","1.02%","30","1532","251","19253","2.71e-2","4.56e-1","1.50","1.00e+0","4.47e-1","1.65e-2"
"GOTERM_MF_DIRECT","rRNA binding","0.31%","9","1532","46","19253","2.71e-2","4.56e-1","2.46","1.00e+0","4.47e-1","9.35e-3"
"GOTERM_BP_DIRECT","mitotic cytokinesis","0.37%","11","1512","65","19478","2.74e-2","9.23e-1","2.18","1.00e+0","9.17e-1","1.09e-2"
"GOTERM_BP_DIRECT","polyamine biosynthetic process","0.14%","4","1512","9","19478","2.74e-2","9.23e-1","5.73","1.00e+0","9.17e-1","3.32e-3"
"GOTERM_BP_DIRECT","transcription elongation-coupled chromatin remodeling","0.14%","4","1512","9","19478","2.74e-2","9.23e-1","5.73","1.00e+0","9.17e-1","3.32e-3"
"GOTERM_BP_DIRECT","autophagosome membrane docking","0.14%","4","1512","9","19478","2.74e-2","9.23e-1","5.73","1.00e+0","9.17e-1","3.32e-3"
"GOTERM_BP_DIRECT","plasma membrane to endosome transport","0.14%","4","1512","9","19478","2.74e-2","9.23e-1","5.73","1.00e+0","9.17e-1","3.32e-3"
"GOTERM_MF_DIRECT","histone H2AXY142 phosphatase activity","0.48%","14","1532","91","19253","2.76e-2","4.57e-1","1.93","1.00e+0","4.48e-1","1.25e-2"
"GOTERM_MF_DIRECT","calcium-dependent protein binding","0.44%","13","1532","82","19253","2.83e-2","4.57e-1","1.99","1.00e+0","4.48e-1","1.24e-2"
"GOTERM_MF_DIRECT","histone H3T6 kinase activity","1.02%","30","1532","252","19253","2.84e-2","4.57e-1","1.50","1.00e+0","4.48e-1","1.74e-2"
"GOTERM_MF_DIRECT","histone H3T11 kinase activity","1.02%","30","1532","252","19253","2.84e-2","4.57e-1","1.50","1.00e+0","4.48e-1","1.74e-2"
"GOTERM_BP_DIRECT","Golgi organization","0.58%","17","1512","123","19478","2.84e-2","9.48e-1","1.78","1.00e+0","9.42e-1","1.42e-2"
"GOTERM_CC_DIRECT","cell-cell junction","0.78%","23","1548","192","20795","2.86e-2","2.92e-1","1.61","1.00e+0","2.75e-1","1.61e-2"
"GOTERM_BP_DIRECT","long-term memory","0.27%","8","1512","39","19478","2.86e-2","9.48e-1","2.64","1.00e+0","9.43e-1","9.09e-3"
"GOTERM_CC_DIRECT","brush border","0.34%","10","1548","59","20795","2.94e-2","2.97e-1","2.28","1.00e+0","2.80e-1","1.11e-2"
"GOTERM_BP_DIRECT","cell-cell adhesion mediated by cadherin","0.24%","7","1512","31","19478","2.96e-2","9.75e-1","2.91","1.00e+0","9.69e-1","8.41e-3"
"GOTERM_CC_DIRECT","dendritic shaft","0.27%","8","1548","41","20795","3.01e-2","3.01e-1","2.62","1.00e+0","2.83e-1","9.69e-3"
"GOTERM_BP_DIRECT","mitotic spindle organization","0.34%","10","1512","57","19478","3.04e-2","9.94e-1","2.26","1.00e+0","9.88e-1","1.16e-2"
"GOTERM_BP_DIRECT","negative regulation of calcineurin-NFAT signaling cascade","0.17%","5","1512","16","19478","3.09e-2","9.97e-1","4.03","1.00e+0","9.91e-1","5.92e-3"
"GOTERM_MF_DIRECT","kinase binding","0.51%","15","1532","102","19253","3.10e-2","4.94e-1","1.85","1.00e+0","4.85e-1","1.48e-2"
"GOTERM_BP_DIRECT","positive regulation of protein ubiquitination","0.41%","12","1512","76","19478","3.20e-2","9.97e-1","2.03","1.00e+0","9.91e-1","1.37e-2"
"GOTERM_MF_DIRECT","protein serine/threonine kinase activity","1.43%","42","1532","383","19253","3.21e-2","5.06e-1","1.38","1.00e+0","4.97e-1","2.09e-2"
"GOTERM_BP_DIRECT","clathrin coat disassembly","0.10%","3","1512","4","19478","3.25e-2","9.97e-1","9.66","1.00e+0","9.91e-1","1.76e-3"
"GOTERM_BP_DIRECT","protein sialylation","0.10%","3","1512","4","19478","3.25e-2","9.97e-1","9.66","1.00e+0","9.91e-1","1.76e-3"
"GOTERM_BP_DIRECT","regulation of branching involved in mammary gland duct morphogenesis","0.10%","3","1512","4","19478","3.25e-2","9.97e-1","9.66","1.00e+0","9.91e-1","1.76e-3"
"GOTERM_BP_DIRECT","ribosomal subunit export from nucleus","0.10%","3","1512","4","19478","3.25e-2","9.97e-1","9.66","1.00e+0","9.91e-1","1.76e-3"
