lncRNA_id,chr,start,end,strand,gene_id,gene_name
lNONHSAG011325,chr12,55829607,55836280,+,NONHSAG011325,TMEM198B
lNONHSAG011337,chr12,55966837,55967474,-,NONHSAG011337,RP11-973D8.4
lNONHSAG011340,chr12,55992206,55994685,+,NONHSAG011340,AC034102.1
lNONHSAG011343,chr12,56019252,56041806,-,NONHSAG011343,RP11-603J24.4
lNONHSAG011353,chr12,56116589,56117831,+,NONHSAG011353,RPL41
lNONHSAG011355,chr12,56118967,56119939,-,NONHSAG011355,RP11-603J24.6
lNONHSAG011356,chr12,56120032,56129619,-,NONHSAG011356,RP11-603J24.5
lNONHSAG011361,chr12,56146077,56158225,-,NONHSAG011361,RP11-603J24.14
lNONHSAG011362,chr12,56153872,56157932,+,NONHSAG011362,MYL6B
lNONHSAG011364,chr12,56162358,56190295,-,NONHSAG011364,RP11-977G19.5
lNONHSAG011371,chr12,56267792,56270104,-,NONHSAG011371,RP11-977G19.14
lNONHSAG011375,chr12,56300135,56315274,+,NONHSAG011375,RP11-977G19.12;RP11-977G19.11
lNONHSAG011377,chr12,56316944,56318350,-,NONHSAG011377,PAN2
lNONHSAG011386,chr12,56591131,56591929,+,NONHSAG011386,NONHSAG011386
lNONHSAG011389,chr12,56615583,56636336,-,NONHSAG011389,BAZ2A
lNONHSAG011391,chr12,56663350,56670366,-,NONHSAG011391,PTGES3
lNONHSAG011392,chr12,56670451,56671300,-,NONHSAG011392,RN7SL809P
lNONHSAG011393,chr12,56686557,56688281,-,NONHSAG011393,NONHSAG011393
lNONHSAG011394,chr12,56720456,56725281,-,NONHSAG011394,NACA
lNONHSAG011398,chr12,56822984,56874268,+,NONHSAG011398,RP11-74M13.4
lNONHSAG011399,chr12,56908057,56915745,-,NONHSAG011399,NONHSAG011399
lNONHSAG011405,chr12,57083311,57087863,-,NONHSAG011405,NONHSAG011405
lNONHSAG011412,chr12,57144619,57147619,-,NONHSAG011412,RP11-545N8.3;LRP1-AS
lNONHSAG011413,chr12,57166926,57175595,+,NONHSAG011413,LRP1
lNONHSAG011418,chr12,57233867,57234726,+,NONHSAG011418,SHMT2
lNONHSAG011419,chr12,57234905,57240744,-,NONHSAG011419,NDUFA4L2
lNONHSAG011425,chr12,57310326,57430794,-,NONHSAG011425,NONHSAG011425
lNONHSAG011426,chr12,57431190,57434408,+,NONHSAG011426,RP11-756H6.1
lNONHSAG011428,chr12,57460008,57464946,+,NONHSAG011428,GLI1
lNONHSAG011429,chr12,57474992,57476554,+,NONHSAG011429,MARS
lNONHSAG011433,chr12,57522875,57530148,+,NONHSAG011433,MBD6
lNONHSAG011437,chr12,57584905,57586626,+,NONHSAG011437,NONHSAG011437
lNONHSAG011438,chr12,57604823,57609800,+,NONHSAG011438,NONHSAG011438
lNONHSAG011439,chr12,57612117,57621903,-,NONHSAG011439,AC025165.8
lNONHSAG011443,chr12,57623413,57624873,-,NONHSAG011443,NONHSAG011443
lNONHSAG011446,chr12,57694131,57721510,-,NONHSAG011446,RP11-571M6.7
lNONHSAG011455,chr12,57803837,57804415,+,NONHSAG011455,RP11-571M6.17
lNONHSAG011456,chr12,57814493,57814926,+,NONHSAG011456,RP11-571M6.18
lNONHSAG011458,chr12,57833746,57843761,+,NONHSAG011458,RP11-620J15.1
lNONHSAG011459,chr12,57868119,57896484,-,NONHSAG011459,RP11-620J15.2
lNONHSAG011461,chr12,57930034,57942143,-,NONHSAG011461,LOC100506844
lNONHSAG011462,chr12,57941552,57956931,+,NONHSAG011462,XRCC6BP1
lNONHSAG011465,chr12,58081226,58090900,-,NONHSAG011465,NONHSAG011465
lNONHSAG011466,chr12,58087891,58093362,+,NONHSAG011466,RP11-58A17.4
lNONHSAG011468,chr12,58100168,58106633,+,NONHSAG011468,NONHSAG011468
lNONHSAG011472,chr12,58588287,58589886,+,NONHSAG011472,NONHSAG011472
lNONHSAG011473,chr12,58544123,58813060,+,NONHSAG011473,RP11-362K2.2
lNONHSAG011482,chr12,59366217,59411171,-,NONHSAG011482,RP11-272B17.1
lNONHSAG011487,chr12,60092863,60096071,+,NONHSAG011487,RP11-316A16.1
lNONHSAG011494,chr12,62206947,62259729,-,NONHSAG011494,FAM19A2
lNONHSAG011495,chr12,62139998,62145643,-,NONHSAG011495,RP11-769N19.2
lNONHSAG011500,chr12,62482350,62484942,-,NONHSAG011500,RP11-863H1.1
lNONHSAG011503,chr12,62602525,62623689,+,NONHSAG011503,RP11-631N16.2
lNONHSAG011507,chr12,63003678,63006901,-,NONHSAG011507,RP11-848D3.5
lNONHSAG011509,chr12,63110851,63125474,-,NONHSAG011509,NONHSAG011509
lNONHSAG011513,chr12,63623787,63795718,-,NONHSAG011513,RP11-415I12.3
lNONHSAG011515,chr12,63684747,63724935,-,NONHSAG011515,RP11-415I12.2
lNONHSAG011518,chr12,63808581,63822156,-,NONHSAG011518,TMEM5-AS1
lNONHSAG011520,chr12,63878786,63879474,+,NONHSAG011520,RP11-274J7.2
lNONHSAG011523,chr12,64032411,64032665,+,NONHSAG011523,RP11-1029F8.1
lNONHSAG011524,chr12,64038561,64097619,-,NONHSAG011524,RP11-196H14.2
lNONHSAG011525,chr12,64146387,64147858,-,NONHSAG011525,RP11-196H14.3
lNONHSAG011526,chr12,64147111,64147833,+,NONHSAG011526,NONHSAG011526
lNONHSAG011527,chr12,64222336,64397357,+,NONHSAG011527,RPS11P6
lNONHSAG011529,chr12,64266984,64293380,-,NONHSAG011529,C12orf56
lNONHSAG011530,chr12,64450445,64452901,-,NONHSAG011530,NONHSAG011530
lNONHSAG011534,chr12,64507165,64533639,-,NONHSAG011534,RP11-439H13.2
lNONHSAG011535,chr12,64599077,64609460,-,NONHSAG011535,RP11-338E21.1
lNONHSAG011537,chr12,64628343,64629977,+,NONHSAG011537,RP11-338E21.2
lNONHSAG011538,chr12,64654059,64655019,-,NONHSAG011538,RP11-338E21.3
lNONHSAG011539,chr12,64696190,64696550,-,NONHSAG011539,NONHSAG011539
lNONHSAG011542,chr12,64759495,64779318,+,NONHSAG011542,RP11-629N8.3
lNONHSAG011547,chr12,64920633,64992491,-,NONHSAG011547,RP11-766N7.4
lNONHSAG011552,chr12,65308524,65464446,+,NONHSAG011552,MSRB3
lNONHSAG011553,chr12,65281656,65286729,+,NONHSAG011553,RP11-305O6.3
lNONHSAG011555,chr12,65466821,65646462,-,NONHSAG011555,RP11-230G5.2
lNONHSAG011557,chr12,65589130,65621278,+,NONHSAG011557,RP11-221N13.3
lNONHSAG011558,chr12,65644333,65663299,+,NONHSAG011558,RP11-221N13.4
lNONHSAG011559,chr12,65791760,65792449,+,NONHSAG011560;NONHSAG011559,NONHSAG011559
lNONHSAG011563,chr12,65914719,65915017,+,NONHSAG011563,NONHSAG011563
lNONHSAG011564,chr12,65915462,65948707,-,NONHSAG011564,RP11-366L20.3
lNONHSAG011566,chr12,66027724,66031067,-,NONHSAG011566,RP11-366L20.4
lNONHSAG011568,chr12,66130750,66134631,+,NONHSAG011568,RP11-745O10.2
lNONHSAG011569,chr12,66137575,66169982,-,NONHSAG011569,TMBIM4
lNONHSAG011571,chr12,66251338,66253931,+,NONHSAG011571,NONHSAG011571
lNONHSAG011573,chr12,66292682,66292987,+,NONHSAG011573,RN7SKP166
lNONHSAG011576,chr12,66793058,67069881,-,NONHSAG011576,NONHSAG011576
lNONHSAG011578,chr12,67035507,67096406,-,NONHSAG011578,RP11-123O10.3
lNONHSAG011581,chr12,67253066,67269153,-,NONHSAG011581,RP11-512G13.1
lNONHSAG011584,chr12,67314697,67319952,+,NONHSAG011584,NONHSAG011584
lNONHSAG011589,chr12,67440997,67443058,-,NONHSAG011589,RP11-473M14.3
lNONHSAG011591,chr12,67541526,67589988,-,NONHSAG011591,RP11-335O4.1
lNONHSAG011593,chr12,67658990,67670919,-,NONHSAG011593,RP11-335O4.3
lNONHSAG011594,chr12,67678393,67692581,+,NONHSAG011594,NONHSAG011594
lNONHSAG011599,chr12,67989381,68234687,+,NONHSAG011599,IFNG-AS1
lNONHSAG011606,chr12,68248789,68253498,-,NONHSAG011606,NONHSAG011606
lNONHSAG011607,chr12,68323182,68332243,-,NONHSAG011607,MDM1
lNONHSAG011610,chr12,68332791,68451696,-,NONHSAG011610,RP11-81H14.2;LINC02384
lNONHSAG011616,chr12,68673156,68687756,-,NONHSAG011616,RP11-637A17.2
lNONHSAG011622,chr12,68266182,68793963,+,NONHSAG011622,SLC35E3
lNONHSAG011624,chr12,68808464,68839314,+,NONHSAG011624,MDM2
lNONHSAG011626,chr12,68828117,68828553,+,NONHSAG011626,RP11-611O2.1
lNONHSAG011628,chr12,68841945,68844641,+,NONHSAG011628,RP11-611O2.3
lNONHSAG011633,chr12,69212122,69224242,+,NONHSAG011633,RP11-324P9.1
lNONHSAG011635,chr12,69282932,69286071,+,NONHSAG011635,RP11-1143G9.2
lNONHSAG011636,chr12,69136559,69354234,-,NONHSAG011636,RP11-1143G9.4
lNONHSAG011642,chr12,69449469,69460775,+,NONHSAG011642,RP11-956E11.1
lNONHSAG011645,chr12,69588984,69592060,+,NONHSAG011645,NONHSAG011645
lNONHSAG011649,chr12,69705750,69738569,-,NONHSAG011649,RP11-588G21.2
lNONHSAG011651,chr12,69825328,69855368,+,NONHSAG011651,NONHSAG011651
lNONHSAG011653,chr12,69946542,69947081,-,NONHSAG011653,RP11-611E13.3
lNONHSAG011655,chr12,70180337,70202004,+,NONHSAG011655,RP11-320P7.2
lNONHSAG011658,chr12,69904032,70244190,-,NONHSAG011658,NONHSAG011658
lNONHSAG011659,chr12,70237005,70237889,+,NONHSAG011661;NONHSAG011660;NONHSAG011659,NONHSAG011659
lNONHSAG011663,chr12,70431736,70434294,+,NONHSAG011663,NONHSAG011663
lNONHSAG011665,chr12,70468078,70571698,+,NONHSAG011665,RP11-588H23.3
lNONHSAG011668,chr12,71007772,71032083,-,NONHSAG011668,CTD-2021H9.1
lNONHSAG011670,chr12,71047401,71118247,-,NONHSAG011670,NONHSAG011670
lNONHSAG011673,chr12,71582292,71583852,-,NONHSAG011673,RP11-186F10.2
lNONHSAG011674,chr12,71601251,71605439,+,NONHSAG011676;NONHSAG011677;NONHSAG011674,NONHSAG011674
lNONHSAG011678,chr12,71709170,71710374,-,NONHSAG011678,RP11-498M15.1
lNONHSAG011679,chr12,71769659,71771975,+,NONHSAG011679,RAB21
lNONHSAG011682,chr12,71872075,71897901,+,NONHSAG011682,TBC1D15
lNONHSAG011684,chr12,72046148,72057377,-,NONHSAG011684,RP11-89M22.3
lNONHSAG011686,chr12,72240842,72274908,-,NONHSAG011686,TRHDE-AS1
lNONHSAG011696,chr12,73115956,73143858,-,NONHSAG011696,RP11-314D7.1
lNONHSAG011697,chr12,73159189,73208317,+,NONHSAG011697,RP11-314D7.2;LINC02444
lNONHSAG011699,chr12,73211411,73942176,-,NONHSAG011699,RP11-314D7.4
lNONHSAG011700,chr12,73760688,73798727,+,NONHSAG011700,RP11-295G12.1
lNONHSAG011701,chr12,73906939,73919521,+,NONHSAG011701,RP11-711C17.1
lNONHSAG011702,chr12,74039085,74045828,+,NONHSAG011702,RP11-711C17.2
lNONHSAG011705,chr12,74106576,74402590,-,NONHSAG011705,RP11-274M17.3;RP11-81H3.2
lNONHSAG011707,chr12,74538144,74538662,-,NONHSAG011707,RP11-56G10.2
lNONHSAG011712,chr12,75020968,75047988,+,NONHSAG011712,RP11-81K13.1
lNONHSAG011714,chr12,75232277,75298508,+,NONHSAG011714,RP11-560G2.1
lNONHSAG011718,chr12,75333797,75335267,-,NONHSAG011718,NONHSAG011718
lNONHSAG011720,chr12,75483453,75489820,-,NONHSAG011720,RP11-585P4.5
lNONHSAG011723,chr12,75623522,75690864,+,NONHSAG011723,NONHSAG011723
lNONHSAG011724,chr12,75532793,75984025,-,NONHSAG011724,RP11-114H23.2;RP11-114H23.1
lNONHSAG011729,chr12,76030493,76049852,+,NONHSAG011729,RP11-290L1.3
lNONHSAG011737,chr12,76263363,76305131,-,NONHSAG011737,NONHSAG011737
lNONHSAG011739,chr12,76315750,76316048,+,NONHSAG011739,RN7SKP172
lNONHSAG011747,chr12,76559871,76615567,+,NONHSAG011747,RP11-613M5.1;RP11-20E24.1
lNONHSAG011752,chr12,76858222,76868183,+,NONHSAG011752,NONHSAG011752
lNONHSAG011755,chr12,76878192,76881329,+,NONHSAG011755,RP11-461F16.3
lNONHSAG011760,chr12,77219602,77229088,-,NONHSAG011760,RP1-81P11.1
lNONHSAG011761,chr12,77273677,77317205,-,NONHSAG011761,NONHSAG011761
lNONHSAG011769,chr12,78352518,78483019,+,NONHSAG011769,RP11-754N21.1
lNONHSAG011771,chr12,78426825,78442952,-,NONHSAG011771,RP11-90C1.1
lNONHSAG011772,chr12,78448994,78540675,-,NONHSAG011772,RP11-171L9.1
lNONHSAG011776,chr12,78864702,78977931,+,NONHSAG011776,SYT1
lNONHSAG011777,chr12,78960257,79045644,-,NONHSAG011777,RP11-390N6.1
lNONHSAG011778,chr12,79341204,79503396,-,NONHSAG011778,RP1-78O14.1
lNONHSAG011779,chr12,79524876,79525170,-,NONHSAG011779,RN7SL696P
lNONHSAG011780,chr12,79540202,79550535,+,NONHSAG011780,RP11-359M6.1
lNONHSAG011781,chr12,79551793,79587738,-,NONHSAG011781,NONHSAG011781
lNONHSAG011782,chr12,79558781,79559166,+,NONHSAG011782,RP11-359M6.3
lNONHSAG011785,chr12,79690143,79778451,+,NONHSAG011785,RP11-530C5.1
lNONHSAG011787,chr12,79789796,79798952,-,NONHSAG011787,PPP1R12A
lNONHSAG011790,chr12,79935254,79950423,+,NONHSAG011790,RP11-84G21.1
lNONHSAG011798,chr12,80583682,80593701,-,NONHSAG011798,RP11-272K23.3
lNONHSAG011804,chr12,81094374,81125881,-,NONHSAG011804,RP11-543H12.1
lNONHSAG011808,chr12,81378041,81472954,+,NONHSAG011808,RP11-315E17.1
lNONHSAG011813,chr12,81953718,81993133,+,NONHSAG011813,RP11-362A1.1;LINC02426
lNONHSAG011816,chr12,82356945,82358396,-,NONHSAG011816,CCDC59
lNONHSAG011817,chr12,82468455,82468948,+,NONHSAG011817,RP11-263K4.1
lNONHSAG011819,chr12,82481117,82497560,-,NONHSAG011819,RP11-263K4.5
lNONHSAG011821,chr12,82512676,82515817,+,NONHSAG011821,RP11-263K4.5;RP11-263K4.3
lNONHSAG011825,chr12,83456389,83472600,-,NONHSAG011825,NONHSAG011825
lNONHSAG011827,chr12,84271339,84294562,+,NONHSAG011827,RP11-788H18.1
lNONHSAG011830,chr12,84864340,84865390,-,NONHSAG011830,NONHSAG011830
lNONHSAG011840,chr12,85958685,85960946,+,NONHSAG011840,RP11-18J9.3
lNONHSAG011845,chr12,87612620,87670548,-,NONHSAG011845,NONHSAG011845
lNONHSAG011848,chr12,87795732,87802028,+,NONHSAG011848,RP11-248E9.5
lNONHSAG011854,chr12,88055197,88059058,+,NONHSAG011854,NONHSAG011854
lNONHSAG011855,chr12,88057875,88058578,-,NONHSAG011855,RP11-474L23.3
lNONHSAG011861,chr12,89008131,89309553,-,NONHSAG011861,RP11-13A1.3;RP11-13A1.1;LINC02458
lNONHSAG011865,chr12,89425315,89497210,-,NONHSAG011865,POC1B
lNONHSAG011868,chr12,89539215,89548005,-,NONHSAG011868,NONHSAG011868
lNONHSAG011870,chr12,89524030,89603134,+,NONHSAG011870,RP11-981P6.1;RP11-734K2.4
lNONHSAG011871,chr12,89574712,89578523,+,NONHSAG011871,NONHSAG011871
lNONHSAG011873,chr12,89708958,89713726,+,NONHSAG011873,LINC00936;ATP2B1-AS1
lNONHSAG011878,chr12,90280893,90317205,+,NONHSAG011878,RP11-753N8.1
lNONHSAG011879,chr12,90576225,90684419,+,NONHSAG011879,NONHSAG011879
lNONHSAG011884,chr12,90905536,90918681,-,NONHSAG011884,CCER1
lNONHSAG011888,chr12,91327186,91368606,+,NONHSAG011888,RP11-121E16.1
lNONHSAG011889,chr12,91398670,91428016,-,NONHSAG011889,NONHSAG011889
lNONHSAG011890,chr12,91680019,91681121,+,NONHSAG011890,RP11-1041F24.1
lNONHSAG011891,chr12,91877390,91880655,+,NONHSAG011891,RP11-587P21.2
lNONHSAG011892,chr12,91901457,91906187,+,NONHSAG011892,RP11-587P21.3
lNONHSAG011893,chr12,91974185,92142914,-,NONHSAG011893,C12orf79
lNONHSAG011894,chr12,92144339,92225361,+,NONHSAG011894,RP11-796E2.4
lNONHSAG011896,chr12,92247754,92363832,-,NONHSAG011896,NONHSAG011896
lNONHSAG011898,chr12,92421530,92495619,+,NONHSAG011898,CLLU1
lNONHSAG011899,chr12,92557104,92630266,+,NONHSAG011899,NONHSAG011899
lNONHSAG011900,chr12,92857314,92929291,-,NONHSAG011900,EEA1
lNONHSAG011902,chr12,92988577,93019912,+,NONHSAG011902,RP11-511B23.1
lNONHSAG011905,chr12,93003414,93377736,-,NONHSAG011905,RP11-511B23.2
lNONHSAG011915,chr12,93294737,93315774,-,NONHSAG011915,NONHSAG011915
lNONHSAG011916,chr12,93300757,93317672,+,NONHSAG011916,RP11-486A14.1
lNONHSAG011919,chr12,93365585,93366874,+,NONHSAG011919,NONHSAG011919
lNONHSAG011928,chr12,93514960,93571768,-,NONHSAG011928,SOCS2-AS1
lNONHSAG011930,chr12,93576263,93586830,-,NONHSAG011930,NONHSAG011930
lNONHSAG011931,chr12,93707790,93737823,-,NONHSAG011931,RP11-887P2.5
lNONHSAG011933,chr12,93788904,93790489,+,NONHSAG011933,NONHSAG011933
lNONHSAG011935,chr12,93773435,93850730,+,NONHSAG011935,CRADD
lNONHSAG011937,chr12,93836166,93838038,+,NONHSAG011937,RP11-887P2.6
lNONHSAG011941,chr12,94168005,94186044,-,NONHSAG011941,RP11-74K11.2
lNONHSAG011944,chr12,94277757,94282844,-,NONHSAG011944,RP11-1105G2.3
lNONHSAG011949,chr12,94460032,94462847,+,NONHSAG011949,NONHSAG011949
lNONHSAG011960,chr12,95076750,95078450,-,NONHSAG011960,NONHSAG011960
lNONHSAG011963,chr12,95303210,95303975,-,NONHSAG011963,NONHSAG011963
lNONHSAG011965,chr12,95359836,95382527,-,NONHSAG011965,RP11-167N24.3
lNONHSAG011967,chr12,95388598,95405504,-,NONHSAG011967,RP11-167N24.4
lNONHSAG011968,chr12,95407934,95442485,-,NONHSAG011968,RP11-167N24.3
lNONHSAG011974,chr12,95658391,95683691,-,NONHSAG011974,NTN4
lNONHSAG011975,chr12,95687318,95965138,-,NONHSAG011975,NONHSAG011975
lNONHSAG011978,chr12,95791948,95858839,-,NONHSAG011978,RP11-536G4.2
lNONHSAG011987,chr12,95996481,96013000,+,NONHSAG011987,HAL;RP11-256L6.3
lNONHSAG011989,chr12,96025322,96027971,+,NONHSAG011989,RP11-256L6.2
lNONHSAG011990,chr12,96035358,96049270,+,NONHSAG011990,NONHSAG011990
lNONHSAG011993,chr12,96112762,96152134,+,NONHSAG011993,NONHSAG011993
lNONHSAG011995,chr12,96222796,96223973,-,NONHSAG011995,RP11-394J1.2
lNONHSAG012001,chr12,96422325,96485442,-,NONHSAG012001,RP11-510I5.4
lNONHSAG012005,chr12,96817774,96829090,-,NONHSAG012005,NONHSAG012005
lNONHSAG012011,chr12,97150080,97154627,-,NONHSAG012011,NONHSAG012011
lNONHSAG012012,chr12,97230120,97257439,-,NONHSAG012012,NONHSAG012012
lNONHSAG012016,chr12,97473355,97482545,+,NONHSAG012016,NONHSAG012016
lNONHSAG012017,chr12,97713409,97761859,-,NONHSAG012017,RP11-1016B18.1
lNONHSAG012021,chr12,98485443,98503936,+,NONHSAG012021,NONHSAG012021
lNONHSAG012022,chr12,98485543,98503898,-,NONHSAG012022,RP11-181C3.1;LINC02453
lNONHSAG012025,chr12,98510417,98516454,-,NONHSAG012025,TMPO-AS1
lNONHSAG012029,chr12,98549775,98550175,-,NONHSAG012029,NONHSAG012029
lNONHSAG012041,chr12,98931681,98976656,+,NONHSAG012041,RP11-473C19.1
lNONHSAG012043,chr12,99028906,99030017,-,NONHSAG012043,NONHSAG012043
lNONHSAG012044,chr12,99093358,99105011,+,NONHSAG012044,RP11-406H4.1
lNONHSAG012048,chr12,100026218,100028368,+,NONHSAG012048,NONHSAG012048
lNONHSAG012049,chr12,100026250,100027540,-,NONHSAG012049,NONHSAG012049
lNONHSAG012050,chr12,100032324,100034074,-,NONHSAG012050,NONHSAG012050
lNONHSAG012054,chr12,100150954,100152708,+,NONHSAG012054,NONHSAG012054
lNONHSAG012055,chr12,100156356,100199845,-,NONHSAG012055,GOLGA2B
lNONHSAG012057,chr12,100203668,100221791,-,NONHSAG012057,NONHSAG012057
lNONHSAG012069,chr12,101066606,101069253,+,NONHSAG012069,RP11-350G24.2
lNONHSAG012072,chr12,101395322,101407747,-,NONHSAG012072,ARL1
lNONHSAG012073,chr12,101408371,101409060,-,NONHSAG012073,RP11-321F8.4
lNONHSAG012076,chr12,101594970,101692681,+,NONHSAG012076,MYBPC1
lNONHSAG012077,chr12,101646719,101664492,-,NONHSAG012077,RP11-755O11.2
lNONHSAG012080,chr12,101697951,101729070,+,NONHSAG012080,CHPT1
lNONHSAG012087,chr12,101905607,101924719,-,NONHSAG012087,RP11-512N21.3
lNONHSAG012090,chr12,101929275,101932105,+,NONHSAG012090,NONHSAG012090
lNONHSAG012092,chr12,101954997,101962390,-,NONHSAG012092,RP11-554E23.2
lNONHSAG012093,chr12,101955616,101962327,+,NONHSAG012093,NONHSAG012093
lNONHSAG012095,chr12,102063354,102083939,+,NONHSAG012095,RP11-554E23.4
lNONHSAG012099,chr12,102207290,102207986,+,NONHSAG012099,NONHSAG012099
lNONHSAG012101,chr12,102218103,102219497,+,NONHSAG012101,NONHSAG012101
lNONHSAG012106,chr12,102513250,102513655,-,NONHSAG012106,RP11-210L7.1
lNONHSAG012107,chr12,102563899,102580069,+,NONHSAG012107,NONHSAG012107
lNONHSAG012114,chr12,103080949,103178675,-,NONHSAG012114,RP11-328J6.1
lNONHSAG012115,chr12,103119813,103124329,-,NONHSAG012115,NONHSAG012115
lNONHSAG012116,chr12,103151824,103178209,+,NONHSAG012116,RP11-552I14.1
lNONHSAG012117,chr12,103237611,103263402,-,NONHSAG012117,C12orf42
lNONHSAG012119,chr12,103547793,103578916,+,NONHSAG012119,RP11-626I20.3;LINC02401
lNONHSAG012123,chr12,103746314,103768858,-,NONHSAG012123,RP11-341G23.4
lNONHSAG012128,chr12,103889397,103893169,-,NONHSAG012128,RP11-642P15.1
lNONHSAG012130,chr12,103950201,103965719,-,NONHSAG012130,C12orf73
lNONHSAG012131,chr12,103959113,103964142,+,NONHSAG012131,NONHSAG012131
lNONHSAG012137,chr12,104119324,104138053,-,NONHSAG012137,NFYB
lNONHSAG012138,chr12,104170394,104177659,+,NONHSAG012138,RP11-818F20.4
lNONHSAG012140,chr12,104261923,104280840,-,NONHSAG012140,RP11-818F20.5
lNONHSAG012141,chr12,104286948,104350283,+,NONHSAG012141,TXNRD1
lNONHSAG012142,chr12,104362454,104369011,+,NONHSAG012142,NONHSAG012142
lNONHSAG012143,chr12,104367026,104369325,+,NONHSAG012143,NONHSAG012143
lNONHSAG012148,chr12,104758169,104762005,+,NONHSAG012148,NONHSAG012148
lNONHSAG012151,chr12,105072485,105074021,+,NONHSAG012151,RP11-61E11.1
lNONHSAG012152,chr12,105098724,105107635,-,NONHSAG012152,RP11-61E11.1;RP11-61E11.2
lNONHSAG012155,chr12,105330697,105413077,+,NONHSAG012155,C12orf75
lNONHSAG012156,chr12,105302662,105327017,-,NONHSAG012156,RP11-474B16.1
lNONHSAG012162,chr12,105704202,105745475,+,NONHSAG012162,RP11-266E14.1;CASC18
lNONHSAG012163,chr12,105738838,105755301,-,NONHSAG012163,NONHSAG012163
lNONHSAG012164,chr12,105786281,106011007,-,NONHSAG012164,NONHSAG012164
lNONHSAG012167,chr12,106139163,106183017,+,NONHSAG012167,NONHSAG012167
lNONHSAG012168,chr12,106238035,106238871,-,NONHSAG012168,NONHSAG012168
lNONHSAG012170,chr12,106245612,106246956,-,NONHSAG012170,RP11-651L5.2
lNONHSAG012171,chr12,106247499,106247981,-,NONHSAG012171,NONHSAG012171
lNONHSAG012172,chr12,106247757,106253206,+,NONHSAG012172,NONHSAG012172
lNONHSAG012173,chr12,106303492,106311232,+,NONHSAG012173,NONHSAG012173
lNONHSAG012174,chr12,106356973,106357941,-,NONHSAG012174,NONHSAG012174
lNONHSAG012177,chr12,106680757,106685589,-,NONHSAG012177,RP11-482D24.2
lNONHSAG012178,chr12,106495957,106774918,-,NONHSAG012178,RP11-482D24.3
lNONHSAG012182,chr12,106946831,106955765,-,NONHSAG012182,RP11-412D9.4
lNONHSAG012183,chr12,106955843,106972656,+,NONHSAG012183,C12orf23
lNONHSAG012185,chr12,106991369,106999947,-,NONHSAG012185,CRY1
lNONHSAG012187,chr12,107093297,107123314,+,NONHSAG012187,RP11-797M17.1
lNONHSAG012191,chr12,107736554,107759968,+,NONHSAG012191,RP11-864J10.4
lNONHSAG012196,chr12,107839290,107864562,-,NONHSAG012196,RP11-554D14.6
lNONHSAG012208,chr12,108423532,108433713,+,NONHSAG012208,NONHSAG012208
lNONHSAG012209,chr12,108434129,108515988,-,NONHSAG012209,RP11-13G14.4;LINC01498
lNONHSAG012215,chr12,108589847,108598118,-,NONHSAG012215,NONHSAG012215
lNONHSAG012217,chr12,108646573,108648720,-,NONHSAG012217,CORO1C
lNONHSAG012223,chr12,108782880,108789250,+,NONHSAG012223,NONHSAG012223
lNONHSAG012230,chr12,109051790,109054033,-,NONHSAG012230,USP30-AS1
lNONHSAG012232,chr12,109072676,109087946,-,NONHSAG012232,NONHSAG012232
lNONHSAG012234,chr12,109103966,109108004,+,NONHSAG012234,NONHSAG012234
lNONHSAG012235,chr12,109111151,109139525,+,NONHSAG012235,RP11-968O1.5
lNONHSAG012239,chr12,109354051,109359554,-,NONHSAG012239,RP11-256L11.1;LINC01486
lNONHSAG012240,chr12,109445409,109447498,-,NONHSAG012240,RP11-256L11.3
lNONHSAG012244,chr12,109594824,109597260,+,NONHSAG012244,MVK
lNONHSAG012245,chr12,109662862,109663183,-,NONHSAG012245,RN7SKP250
lNONHSAG012247,chr12,109733324,109773509,-,NONHSAG012247,FAM222A-AS1
lNONHSAG012248,chr12,109818333,109832736,-,NONHSAG012248,TRPV4
lNONHSAG012249,chr12,109859766,109860420,-,NONHSAG012249,RP1-7G5.5
lNONHSAG012251,chr12,109880672,109888467,+,NONHSAG012251,RP1-7G5.6
lNONHSAG012252,chr12,109911064,109917118,+,NONHSAG012252,TCHP
lNONHSAG012257,chr12,109997418,109999596,-,NONHSAG012257,NONHSAG012257
lNONHSAG012262,chr12,110223675,110232135,+,NONHSAG012262,NONHSAG012262
lNONHSAG012263,chr12,110223849,110224457,+,NONHSAG012263,NONHSAG012263
lNONHSAG012264,chr12,110224616,110225632,+,NONHSAG012264,NONHSAG012264
lNONHSAG012281,chr12,110468845,110490383,+,NONHSAG012281,FAM216A
lNONHSAG012282,chr12,110491926,110499547,-,NONHSAG012282,FAM216A
lNONHSAG012283,chr12,110501613,110503441,+,NONHSAG012283,RAD9B
lNONHSAG012287,chr12,110708398,110715139,-,NONHSAG012287,NONHSAG012287
lNONHSAG012289,chr12,110719908,110742903,-,NONHSAG012289,PPP1CC
lNONHSAG012291,chr12,110831778,110845963,+,NONHSAG012291,RP1-74B13.2
lNONHSAG012295,chr12,110936584,110961452,+,NONHSAG012295,RP1-46F2.2
lNONHSAG012297,chr12,110942939,110957813,-,NONHSAG012297,RP1-46F2.3
lNONHSAG012298,chr12,111012236,111018410,-,NONHSAG012298,NONHSAG012298
lNONHSAG012302,chr12,111369263,111403310,+,NONHSAG012302,RP3-473L9.4
lNONHSAG012303,chr12,111447660,111451980,-,NONHSAG012303,NONHSAG012303
