lncRNA_id,chr,start,end,strand,gene_id,gene_name
lNONMMUG015306,chr15,93590379,93594895,-,NONMMUG015306,NONMMUG015306
lNONMMUG015314,chr15,93888808,93940525,+,NONMMUG015314,NONMMUG015314
lNONMMUG015322,chr15,94629231,94717149,+,NONMMUG015322,NONMMUG015322
lNONMMUG015325,chr15,94840581,94892103,-,NONMMUG015325,NONMMUG015325
lNONMMUG015333,chr15,95654252,95678817,+,NONMMUG015333,NONMMUG015333
lNONMMUG015348,chr15,96051602,96079554,-,NONMMUG015348,D030018L15Rik
lNONMMUG015350,chr15,96087337,96284495,-,NONMMUG015350,AC109202.1
lNONMMUG015353,chr15,96231869,96254685,-,NONMMUG015353,AC133578.2
lNONMMUG015358,chr15,96378811,96404990,+,NONMMUG015358,Arid2
lNONMMUG015364,chr15,96449739,96460800,-,NONMMUG015364,NONMMUG015364
lNONMMUG015365,chr15,96460592,96474722,+,NONMMUG015365,NONMMUG015365
lNONMMUG015368,chr15,96638682,96642397,-,NONMMUG015368,NONMMUG015368
lNONMMUG015370,chr15,96696984,96699729,-,NONMMUG015370,NONMMUG015370
lNONMMUG015385,chr15,97760407,97768713,+,NONMMUG015385,Gm16256
lNONMMUG015396,chr15,98000825,98004674,-,NONMMUG015396,Col2a1
lNONMMUG015401,chr15,98093282,98095771,+,NONMMUG015401,RP23-268C9.3
lNONMMUG015409,chr15,98534003,98534747,+,NONMMUG015409,NONMMUG015409
lNONMMUG015412,chr15,98567323,98570864,+,NONMMUG015412,9330020H09Rik
lNONMMUG015418,chr15,98762726,98766579,+,NONMMUG015418,NONMMUG015418
lNONMMUG015419,chr15,98803682,98816275,+,NONMMUG015419,AC161165.1
lNONMMUG015421,chr15,98871015,98871571,+,NONMMUG015421,NONMMUG015421
lNONMMUG015422,chr15,98871632,98872820,-,NONMMUG015422,NONMMUG015422
lNONMMUG015423,chr15,98872643,98874081,+,NONMMUG015423,NONMMUG015423
lNONMMUG015431,chr15,98983347,98989282,+,NONMMUG015431,NONMMUG015431
lNONMMUG015441,chr15,99249148,99262044,+,NONMMUG015441,NONMMUG015441
lNONMMUG015449,chr15,99457932,99465778,+,NONMMUG015449,NONMMUG015449
lNONMMUG015455,chr15,99663945,99667829,-,NONMMUG015455,NONMMUG015455
lNONMMUG015457,chr15,99715542,99726315,-,NONMMUG015457,Gm16537
lNONMMUG015459,chr15,99765990,99782333,+,NONMMUG015459,Gm17058
lNONMMUG015463,chr15,99819019,99834570,+,NONMMUG015463,Gm17057
lNONMMUG015472,chr15,99972163,99973287,-,NONMMUG015472,NONMMUG015472
lNONMMUG015473,chr15,99973355,99976042,+,NONMMUG015473,NONMMUG015473
lNONMMUG015484,chr15,100228258,100230186,+,NONMMUG015484,NONMMUG015484
lNONMMUG015490,chr15,100433586,100469221,-,NONMMUG015490,AC139571.1
lNONMMUG015495,chr15,100546065,100551774,-,NONMMUG015495,NONMMUG015495
lNONMMUG015499,chr15,100599947,100602766,+,NONMMUG015499,NONMMUG015499
lNONMMUG015500,chr15,100613174,100615111,-,NONMMUG015500,NONMMUG015500
lNONMMUG015515,chr15,101053899,101079346,-,NONMMUG015515,NONMMUG015515
lNONMMUG015516,chr15,101053829,101093379,+,NONMMUG015516,NONMMUG015516
lNONMMUG015519,chr15,101221190,101225186,-,NONMMUG015519,AC161812.1
lNONMMUG015521,chr15,101252917,101263455,+,NONMMUG015521,NONMMUG015521
lNONMMUG015524,chr15,101322887,101405834,+,NONMMUG015524,NONMMUG015524
lNONMMUG015535,chr15,102074451,102075969,+,NONMMUG015535,NONMMUG015535
lNONMMUG015541,chr15,102270563,102278313,+,NONMMUG015541,AC163291.1
lNONMMUG015552,chr15,102511364,102518135,+,NONMMUG015552,NONMMUG015552
lNONMMUG015562,chr15,102744163,102831769,+,NONMMUG015562,NONMMUG015562
lNONMMUG015569,chr15,103095123,103104602,-,NONMMUG015569,NONMMUG015569
lNONMMUG015571,chr15,103123069,103146829,-,NONMMUG015571,AC162693.1
lNONMMUG015573,chr15,103153292,103168046,-,NONMMUG015573,NONMMUG015573
lNONMMUG015578,chr15,103235469,103239879,-,NONMMUG015578,NONMMUG015578
lNONMMUG015594,chr16,3601644,3658620,+,NONMMUG015594,NONMMUG015594
lNONMMUG015603,chr16,3862383,3884506,+,NONMMUG015603,AC129021.2
lNONMMUG015605,chr16,3872469,3877616,+,NONMMUG015605,NONMMUG015605
lNONMMUG015611,chr16,4003874,4030095,+,NONMMUG015611,NONMMUG015611
lNONMMUG015612,chr16,4032838,4037848,-,NONMMUG015612,Gm15879
lNONMMUG015615,chr16,4077162,4077799,-,NONMMUG015615,NONMMUG015615
lNONMMUG015627,chr16,4466100,4475224,-,NONMMUG015627,NONMMUG015627
lNONMMUG015630,chr16,4541895,4544557,+,NONMMUG015630,NONMMUG015630
lNONMMUG015633,chr16,4593400,4594152,+,NONMMUG015633,NONMMUG015633
lNONMMUG015636,chr16,4623272,4624906,-,NONMMUG015636,NONMMUG015636
lNONMMUG015642,chr16,4677451,4679693,-,NONMMUG015642,NONMMUG015642
lNONMMUG015653,chr16,4880365,4885724,+,NONMMUG015653,NONMMUG015653
lNONMMUG015654,chr16,4881647,4886758,-,NONMMUG015654,NONMMUG015654
lNONMMUG015659,chr16,4964348,4966914,+,NONMMUG015659,NONMMUG015659
lNONMMUG015667,chr16,5199125,5203990,-,NONMMUG015667,NONMMUG015667
lNONMMUG015670,chr16,5254785,5289622,+,NONMMUG015670,Gm15983
lNONMMUG015673,chr16,5394493,5452189,+,NONMMUG015673,NONMMUG015673
lNONMMUG015675,chr16,5884921,6814135,+,NONMMUG015675,NONMMUG015675
lNONMMUG015725,chr16,8636547,8637538,-,NONMMUG015725,NONMMUG015725
lNONMMUG015726,chr16,8637016,8637583,+,NONMMUG015726,NONMMUG015726
lNONMMUG015741,chr16,8997543,9228015,+,NONMMUG015741,NONMMUG015741
lNONMMUG015766,chr16,10784613,10798609,+,NONMMUG015766,NONMMUG015766
lNONMMUG015786,chr16,11176162,11192293,+,NONMMUG015786,AC087541.1
lNONMMUG015788,chr16,11203382,11225797,+,NONMMUG015788,AC087541.2
lNONMMUG015799,chr16,12629083,12945935,-,NONMMUG015799,NONMMUG015799
lNONMMUG015801,chr16,12800610,12848653,+,NONMMUG015801,1700003L19Rik
lNONMMUG015815,chr16,13354373,13468787,-,NONMMUG015815,Gm15738
lNONMMUG015816,chr16,13437585,13439363,+,NONMMUG015816,NONMMUG015816
lNONMMUG015823,chr16,13672001,13674107,+,NONMMUG015823,Bfar
lNONMMUG015829,chr16,13754393,13760598,-,NONMMUG015829,NONMMUG015829
lNONMMUG015842,chr16,13901419,13902998,-,NONMMUG015842,Pdxdc1
lNONMMUG015856,chr16,14299326,14317338,-,NONMMUG015856,Fopnl
lNONMMUG015858,chr16,14361566,14364369,+,NONMMUG015858,NONMMUG015858
lNONMMUG015863,chr16,14704665,14757386,-,NONMMUG015863,NONMMUG015863
lNONMMUG015886,chr16,16870514,16870851,-,NONMMUG015886,Vpreb1
lNONMMUG015908,chr16,17152629,17153705,+,NONMMUG015908,Gm15648
lNONMMUG015925,chr16,17575006,17593886,+,NONMMUG015925,NONMMUG015925
lNONMMUG015927,chr16,17646631,17651171,-,NONMMUG015927,NONMMUG015927
lNONMMUG015929,chr16,17678361,17681635,-,NONMMUG015929,NONMMUG015929
lNONMMUG015934,chr16,17832631,17835019,+,NONMMUG015934,NONMMUG015934
lNONMMUG015942,chr16,18069213,18070362,+,NONMMUG015942,Dgcr6
lNONMMUG015947,chr16,18248972,18253495,-,NONMMUG015947,NONMMUG015947
lNONMMUG015962,chr16,18591902,18609752,+,NONMMUG015962,4930588K23Rik
lNONMMUG015988,chr16,20301296,20302333,-,NONMMUG015988,Parl
lNONMMUG016006,chr16,20545913,20548449,-,NONMMUG016006,Gm15760
lNONMMUG016012,chr16,20621533,20623275,+,NONMMUG016012,NONMMUG016012
lNONMMUG016035,chr16,21794317,21809047,+,NONMMUG016035,1300002E11Rik
lNONMMUG016043,chr16,22009534,22011139,+,NONMMUG016043,NONMMUG016043
lNONMMUG016060,chr16,22548012,22563551,+,NONMMUG016060,Gm15651
lNONMMUG016062,chr16,22653273,22657189,-,NONMMUG016062,NONMMUG016062
lNONMMUG016074,chr16,23175279,23224447,+,NONMMUG016074,B630019A10Rik
lNONMMUG016086,chr16,23520209,23560081,+,NONMMUG016086,NONMMUG016086
lNONMMUG016091,chr16,23981312,23983390,-,NONMMUG016091,NONMMUG016091
lNONMMUG016092,chr16,23983493,23985511,-,NONMMUG016092,NONMMUG016092
lNONMMUG016093,chr16,23985595,23986729,-,NONMMUG016093,NONMMUG016093
lNONMMUG016094,chr16,23989074,23992453,+,NONMMUG016094,NONMMUG016094
lNONMMUG016103,chr16,24391611,24393655,-,NONMMUG016103,AC116484.1
lNONMMUG016104,chr16,24464895,24469010,+,NONMMUG016104,NONMMUG016104
lNONMMUG016137,chr16,26711673,26755540,-,NONMMUG016137,Gm20319
lNONMMUG016148,chr16,28249807,28252140,-,NONMMUG016148,NONMMUG016148
lNONMMUG016150,chr16,28398136,28753339,-,NONMMUG016150,NONMMUG016150
lNONMMUG016153,chr16,28564118,28571340,+,NONMMUG016153,NONMMUG016153
lNONMMUG016169,chr16,29809388,29814108,-,NONMMUG016169,NONMMUG016169
lNONMMUG016170,chr16,29811057,29837815,+,NONMMUG016170,CT025592.1
lNONMMUG016174,chr16,29907518,29946754,-,NONMMUG016174,CT025592.2
lNONMMUG016177,chr16,29957926,29982330,-,NONMMUG016177,Gm1968
lNONMMUG016178,chr16,29986315,30021430,+,NONMMUG016178,CT030736.1
lNONMMUG016193,chr16,30540917,30542467,+,NONMMUG016193,NONMMUG016193
lNONMMUG016211,chr16,31197608,31201167,-,NONMMUG016211,NONMMUG016211
lNONMMUG016215,chr16,31271572,31274303,-,NONMMUG016215,NONMMUG016215
lNONMMUG016218,chr16,31305546,31309606,-,NONMMUG016218,NONMMUG016218
lNONMMUG016221,chr16,31425725,31429776,-,NONMMUG016221,Gm15743
lNONMMUG016259,chr16,32247269,32251381,+,NONMMUG016259,RPI002_013289
lNONMMUG016294,chr16,32985853,33108601,-,NONMMUG016294,Gm17106
lNONMMUG016302,chr16,33251099,33251875,-,NONMMUG016302,NONMMUG016302
lNONMMUG016306,chr16,33373095,33380755,-,NONMMUG016306,AC122247.1
lNONMMUG016328,chr16,33966238,33967313,+,NONMMUG016328,Gm15829
lNONMMUG016370,chr16,35955649,35983333,-,NONMMUG016370,Gm15564
lNONMMUG016373,chr16,36067687,36071558,-,NONMMUG016373,NONMMUG016373
lNONMMUG016401,chr16,36875420,36878081,-,NONMMUG016401,NONMMUG016401
lNONMMUG016402,chr16,36880518,36897190,-,NONMMUG016402,4930565N06Rik
lNONMMUG016420,chr16,37677600,37685290,+,NONMMUG016420,NONMMUG016420
lNONMMUG016431,chr16,38081662,38089468,-,NONMMUG016431,NONMMUG016431
lNONMMUG016440,chr16,38302615,38308189,+,NONMMUG016440,Gm15649
lNONMMUG016444,chr16,38451981,38453493,+,NONMMUG016444,AC209577.1
lNONMMUG016457,chr16,38569322,38573301,-,NONMMUG016457,Gm17103
lNONMMUG016492,chr16,40458642,40461053,+,NONMMUG016492,NONMMUG016492
lNONMMUG016527,chr16,42687852,42875942,-,NONMMUG016527,4932412D23Rik
lNONMMUG016528,chr16,42875892,43727234,+,NONMMUG016528,Zbtb20
lNONMMUG016529,chr16,42884277,42912253,-,NONMMUG016529,NONMMUG016529
lNONMMUG016562,chr16,43889903,43891110,+,NONMMUG016562,RPI002_010741
lNONMMUG016567,chr16,43979342,43983354,+,NONMMUG016567,NONMMUG016567
lNONMMUG016581,chr16,44530253,44565655,+,NONMMUG016581,NONMMUG016581
lNONMMUG016582,chr16,44709045,44724364,-,NONMMUG016582,NONMMUG016582
lNONMMUG016584,chr16,44745866,44747423,+,NONMMUG016584,NONMMUG016584
lNONMMUG016591,chr16,45157372,45158664,-,NONMMUG016591,Slc35a5
lNONMMUG016609,chr16,45736502,45737318,+,NONMMUG016609,Gm15591
lNONMMUG016618,chr16,45901103,45901610,-,NONMMUG016618,Phldb2
lNONMMUG016620,chr16,45945605,45971371,+,NONMMUG016620,Gm15638
lNONMMUG016654,chr16,49758575,49798871,-,NONMMUG016654,Gm15518
lNONMMUG016659,chr16,49810094,49865096,-,NONMMUG016659,NONMMUG016659
lNONMMUG016671,chr16,50019657,50072852,-,NONMMUG016671,NONMMUG016671
lNONMMUG016698,chr16,52414282,52419399,-,NONMMUG016698,NONMMUG016698
lNONMMUG016702,chr16,52449581,52452995,-,NONMMUG016702,NONMMUG016702
lNONMMUG016704,chr16,52829122,52995190,+,NONMMUG016704,NONMMUG016704
lNONMMUG016715,chr16,55966342,55980721,+,NONMMUG016715,Rpl24
lNONMMUG016716,chr16,55973267,55974617,-,NONMMUG016716,NONMMUG016716
lNONMMUG016751,chr16,57561059,57606836,-,NONMMUG016751,NONMMUG016751
lNONMMUG016776,chr16,59471821,59472508,+,NONMMUG016776,NONMMUG016776
lNONMMUG016778,chr16,59554008,59599053,+,NONMMUG016778,NONMMUG016778
lNONMMUG016781,chr16,59636944,59673346,+,NONMMUG016781,NONMMUG016781
lNONMMUG016782,chr16,59642052,59646045,-,NONMMUG016782,NONMMUG016782
lNONMMUG016792,chr16,60604765,60611237,+,NONMMUG016792,Gm9017
lNONMMUG016797,chr16,61792967,62412375,-,NONMMUG016797,NONMMUG016797
lNONMMUG016812,chr16,63841917,63864175,-,NONMMUG016812,NONMMUG016812
lNONMMUG016813,chr16,63861411,63863700,-,NONMMUG016813,NONMMUG016813
lNONMMUG016823,chr16,65562698,65567012,+,NONMMUG016823,NONMMUG016823
lNONMMUG016876,chr16,72027620,72029683,+,NONMMUG016876,NONMMUG016876
lNONMMUG016912,chr16,74253951,74257616,-,NONMMUG016912,NONMMUG016912
lNONMMUG016916,chr16,74328048,74333065,-,NONMMUG016916,NONMMUG016916
lNONMMUG016921,chr16,74739151,74798146,-,NONMMUG016921,NONMMUG016921
lNONMMUG016963,chr16,77236316,77691403,+,NONMMUG016963,2810055G20Rik
lNONMMUG016964,chr16,77298065,77329455,-,NONMMUG016964,NONMMUG016964
lNONMMUG016988,chr16,78221797,78238534,+,NONMMUG016988,NONMMUG016988
lNONMMUG016990,chr16,78250860,78302487,-,NONMMUG016990,NONMMUG016990
lNONMMUG017009,chr16,79943344,81079049,+,NONMMUG017009,NONMMUG017009
lNONMMUG017047,chr16,85167450,85173707,-,NONMMUG017047,NONMMUG017047
lNONMMUG017057,chr16,85899947,85903992,+,NONMMUG017057,NONMMUG017057
lNONMMUG017071,chr16,87454997,87458783,+,NONMMUG017071,Usp16
lNONMMUG017074,chr16,87495995,87505474,+,NONMMUG017074,B130034C11Rik
lNONMMUG017079,chr16,87784074,87872257,+,NONMMUG017079,NONMMUG017079
lNONMMUG017103,chr16,89908242,90143814,-,NONMMUG017103,Tiam1
lNONMMUG017110,chr16,90142236,90146827,+,NONMMUG017110,NONMMUG017110
lNONMMUG017111,chr16,90220753,90224140,+,NONMMUG017111,NONMMUG017110
lNONMMUG017117,chr16,90509056,90515699,-,NONMMUG017117,NONMMUG017117
lNONMMUG017132,chr16,91011248,91016744,+,NONMMUG017132,4930404I05Rik
lNONMMUG017134,chr16,91044655,91056678,+,NONMMUG017134,4931406G06Rik
lNONMMUG017139,chr16,91222099,91222926,-,NONMMUG017139,NONMMUG017139
lNONMMUG017140,chr16,91273034,91311226,-,NONMMUG017140,NONMMUG017140
lNONMMUG017155,chr16,91611467,91623862,+,NONMMUG017155,Gm15964
lNONMMUG017159,chr16,91688891,91715755,+,NONMMUG017159,Gm10785
lNONMMUG017170,chr16,91924437,91928635,+,NONMMUG017170,Gm15976
lNONMMUG017172,chr16,91931236,91969164,+,NONMMUG017172,D430001F17Rik
lNONMMUG017176,chr16,92015411,92022340,+,NONMMUG017176,NONMMUG017176
lNONMMUG017182,chr16,92117675,92245468,+,NONMMUG017182,NONMMUG017182
lNONMMUG017183,chr16,92125774,92187336,+,NONMMUG017183,NONMMUG017183
lNONMMUG017193,chr16,92609057,92612578,-,NONMMUG017193,NONMMUG017193
lNONMMUG017195,chr16,92684222,92687240,-,NONMMUG017195,RPI001_819420
lNONMMUG017196,chr16,92691405,92694946,-,NONMMUG017196,NONMMUG017196
lNONMMUG017198,chr16,92726177,92729511,-,NONMMUG017198,RPI001_819436
lNONMMUG017202,chr16,93045555,93090923,+,NONMMUG017202,RPI002_011784
lNONMMUG017207,chr16,93379266,93461072,-,NONMMUG017207,NONMMUG017207
lNONMMUG017217,chr16,93696714,93712042,-,NONMMUG017217,NONMMUG017217
lNONMMUG017243,chr16,94521597,94547838,+,NONMMUG017243,NONMMUG017243
lNONMMUG017249,chr16,94721893,94753438,+,NONMMUG017249,NONMMUG017249
lNONMMUG017255,chr16,95458619,95459077,-,NONMMUG017255,NONMMUG017255
lNONMMUG017262,chr16,95831122,95929078,-,NONMMUG017262,1600002D24Rik
lNONMMUG017274,chr16,96082675,96089071,+,NONMMUG017274,1700093J21Rik
lNONMMUG017275,chr16,96096950,96114931,+,NONMMUG017275,Gm15341
lNONMMUG017278,chr16,96145475,96147585,-,NONMMUG017278,Gm15317
lNONMMUG017281,chr16,96200712,96201796,+,NONMMUG017281,NONMMUG017281
lNONMMUG017303,chr16,97994600,97997420,-,NONMMUG017303,AC163298.1
lNONMMUG017316,chr17,3083927,3084986,+,NONMMUG017316,NONMMUG017316
lNONMMUG017317,chr17,3099778,3114951,-,NONMMUG017317,NONMMUG017317
lNONMMUG017318,chr17,3115244,3117729,+,NONMMUG017318,NONMMUG017318
lNONMMUG017323,chr17,3198109,3311120,+,NONMMUG017323,NONMMUG017323
lNONMMUG017334,chr17,3550259,3557734,-,NONMMUG017334,NONMMUG017334
lNONMMUG017335,chr17,3557492,3559863,+,NONMMUG017335,NONMMUG017335
lNONMMUG017346,chr17,4907715,4915307,+,NONMMUG017346,NONMMUG017346
lNONMMUG017361,chr17,5492599,5725317,+,NONMMUG017361,NONMMUG017361
lNONMMUG017379,chr17,6106436,6124829,+,NONMMUG017379,Tulp4
lNONMMUG017383,chr17,6314198,6493181,+,NONMMUG017383,AC183097.1
lNONMMUG017387,chr17,6430172,6432639,+,NONMMUG017387,NONMMUG017387
lNONMMUG017409,chr17,7824530,7827302,-,NONMMUG017409,NONMMUG017409
lNONMMUG017412,chr17,7881103,7946426,-,NONMMUG017412,E430024P14Rik
lNONMMUG017419,chr17,8283761,8311118,-,NONMMUG017419,4930506C21Rik
lNONMMUG017429,chr17,8525414,8757059,+,NONMMUG017429,NONMMUG017429
lNONMMUG017445,chr17,9750751,9775870,-,NONMMUG017445,NONMMUG017445
lNONMMUG017456,chr17,10319926,10322606,+,NONMMUG017456,NONMMUG017456
lNONMMUG017463,chr17,10456215,10493057,+,NONMMUG017463,A230009B12Rik
lNONMMUG017464,chr17,10496445,10569397,+,NONMMUG017464,Gm16168
lNONMMUG017466,chr17,10807838,10817064,+,NONMMUG017466,Gm16169
lNONMMUG017476,chr17,11960187,12031315,-,NONMMUG017476,NONMMUG017476
lNONMMUG017483,chr17,12318852,12336225,+,NONMMUG017483,AC087901.1
lNONMMUG017485,chr17,12741310,12860182,+,NONMMUG017485,Airn
lNONMMUG017489,chr17,12767018,12768070,+,NONMMUG017489,NONMMUG017489
lNONMMUG017499,chr17,12960511,12961559,+,NONMMUG017499,NONMMUG017499
lNONMMUG017517,chr17,13675661,13683517,-,NONMMUG017517,Gm16046
lNONMMUG017519,chr17,13756380,13760375,-,NONMMUG017519,Gm16049
lNONMMUG017530,chr17,14203093,14237063,+,NONMMUG017530,NONMMUG017530
lNONMMUG017532,chr17,14249728,14277755,+,NONMMUG017532,NONMMUG017532
lNONMMUG017533,chr17,14279558,14326128,+,NONMMUG017533,NONMMUG017533
lNONMMUG017538,chr17,14934893,14942707,+,NONMMUG017538,Gm7393
lNONMMUG017539,chr17,14937842,14943132,-,NONMMUG017539,NONMMUG017539
lNONMMUG017540,chr17,14951854,14953073,+,NONMMUG017540,1600012H06Rik
lNONMMUG017554,chr17,15367355,15375966,-,NONMMUG017554,Dll1
lNONMMUG017557,chr17,15374999,15379475,+,NONMMUG017557,AC154378.1
lNONMMUG017560,chr17,15499917,15501482,+,NONMMUG017560,NONMMUG017560
lNONMMUG017566,chr17,15704013,15704799,-,NONMMUG017566,NONMMUG017566
lNONMMUG017570,chr17,15826702,15828929,+,NONMMUG017570,NONMMUG017570
lNONMMUG017587,chr17,17389942,17411993,-,NONMMUG017587,AC154200.1
lNONMMUG017595,chr17,17593682,17594776,-,NONMMUG017595,NONMMUG017595
lNONMMUG017630,chr17,21062178,21103347,+,NONMMUG017630,NONMMUG017630
lNONMMUG017636,chr17,21464510,21692541,-,NONMMUG017636,NONMMUG017636
lNONMMUG017640,chr17,21527962,21533184,+,NONMMUG017640,NONMMUG017640
lNONMMUG017641,chr17,21528193,21535879,-,NONMMUG017641,CT010433.2
lNONMMUG017642,chr17,21531710,21532730,-,NONMMUG017642,NONMMUG017642
lNONMMUG017652,chr17,21824234,21866216,+,NONMMUG017652,NONMMUG017652
lNONMMUG017690,chr17,23533184,23536498,-,NONMMUG017690,NONMMUG017690
lNONMMUG017691,chr17,23549518,23550453,-,NONMMUG017691,NONMMUG017691
lNONMMUG017693,chr17,23550798,23573639,+,NONMMUG017693,NONMMUG017693
lNONMMUG017697,chr17,23700187,23701203,+,NONMMUG017697,NONMMUG017697
lNONMMUG017700,chr17,23743233,23754066,+,NONMMUG017700,AC122821.1
lNONMMUG017701,chr17,23771840,23777763,+,NONMMUG017701,Gm16275
lNONMMUG017702,chr17,23790531,23794242,+,NONMMUG017702,AC122821.2
lNONMMUG017717,chr17,24203847,24205621,-,NONMMUG017717,NONMMUG017717
lNONMMUG017718,chr17,24208860,24221731,+,NONMMUG017718,BC028777
lNONMMUG017722,chr17,24414693,24416838,+,NONMMUG017722,NONMMUG017722
lNONMMUG017729,chr17,24528228,24528817,+,NONMMUG017729,2610019E17Rik
lNONMMUG017751,chr17,25013685,25014787,+,NONMMUG017751,NONMMUG017751
lNONMMUG017759,chr17,25183813,25184460,-,NONMMUG017759,RPI002_010052
lNONMMUG017764,chr17,25270222,25273378,-,NONMMUG017764,Ube2i
lNONMMUG017772,chr17,25570810,25575043,+,NONMMUG017772,2810468N07Rik
lNONMMUG017775,chr17,25659490,25662822,+,NONMMUG017775,NONMMUG017775
lNONMMUG017780,chr17,25794893,25964784,+,NONMMUG017780,AC159277.1
lNONMMUG017784,chr17,25833112,25834259,+,NONMMUG017784,NONMMUG017784
lNONMMUG017792,chr17,25919089,25940230,+,NONMMUG017792,Gm16278
lNONMMUG017804,chr17,26136654,26138681,-,NONMMUG017804,NONMMUG017804
lNONMMUG017808,chr17,26242526,26244148,-,NONMMUG017808,NONMMUG017808
lNONMMUG017809,chr17,26252956,26258281,+,NONMMUG017809,Luc7l
lNONMMUG017816,chr17,26554253,26561499,-,NONMMUG017816,1700049J03Rik
lNONMMUG017824,chr17,26781068,26782138,+,NONMMUG017824,Bnip1
lNONMMUG017826,chr17,26828697,26838501,+,NONMMUG017826,RPI002_012075
lNONMMUG017828,chr17,26860286,26886271,-,NONMMUG017828,Gm17382
lNONMMUG017829,chr17,26861442,26898291,+,NONMMUG017829,Gm20468
lNONMMUG017831,chr17,26939603,26940633,-,NONMMUG017831,NONMMUG017831
lNONMMUG017832,chr17,26941476,26946736,+,NONMMUG017832,NONMMUG017832
lNONMMUG017833,chr17,26948714,26952655,+,NONMMUG017833,NONMMUG017833
lNONMMUG017856,chr17,27735219,27741493,+,NONMMUG017856,Gm15458
lNONMMUG017862,chr17,27906239,27907735,-,NONMMUG017862,NONMMUG017862
lNONMMUG017864,chr17,27988027,28008433,-,NONMMUG017864,Gm15598
lNONMMUG017883,chr17,28420074,28424391,-,NONMMUG017883,NONMMUG017883
lNONMMUG017913,chr17,29057473,29078962,-,NONMMUG017913,lincRNA-p21
lNONMMUG017914,chr17,29093415,29094461,-,NONMMUG017914,NONMMUG017914
lNONMMUG017921,chr17,29319963,29327052,-,NONMMUG017921,RPI002_010377
lNONMMUG017927,chr17,29430444,29437293,-,NONMMUG017927,NONMMUG017927
lNONMMUG017928,chr17,29434563,29466399,+,NONMMUG017928,NONMMUG017928
lNONMMUG017929,chr17,29446763,29491926,-,NONMMUG017929,AC163629.1
lNONMMUG017930,chr17,29549798,29674187,+,NONMMUG017930,Ftsjd2
lNONMMUG017934,chr17,29615282,29615548,+,NONMMUG017934,NONMMUG017934
lNONMMUG017949,chr17,29997975,30004716,-,NONMMUG017949,NONMMUG017949
lNONMMUG017953,chr17,30217540,30292332,-,NONMMUG017953,NONMMUG017953
lNONMMUG017959,chr17,30576033,30582597,+,NONMMUG017959,NONMMUG017959
lNONMMUG017960,chr17,30591249,30593612,-,NONMMUG017960,NONMMUG017960
lNONMMUG017965,chr17,30923747,30963262,-,NONMMUG017965,NONMMUG017965
lNONMMUG017978,chr17,31494643,31498662,+,NONMMUG017978,NONMMUG017978
lNONMMUG017995,chr17,31852246,31854407,-,NONMMUG017995,NONMMUG017995
lNONMMUG017996,chr17,31856040,31858041,-,NONMMUG017996,NONMMUG017996
lNONMMUG018004,chr17,32076082,32091423,-,NONMMUG018004,Pdxk-ps
lNONMMUG018005,chr17,32113428,32141840,+,NONMMUG018005,CT033755.1
lNONMMUG018009,chr17,32284455,32298690,+,NONMMUG018009,CT033751.1
lNONMMUG018010,chr17,32321285,32328109,+,NONMMUG018010,NONMMUG018010
lNONMMUG018036,chr17,32950960,32965716,-,NONMMUG018036,Cyp4f41-ps
lNONMMUG018062,chr17,33685544,33685786,+,NONMMUG018062,NONMMUG018062
lNONMMUG018071,chr17,33866878,33906922,+,NONMMUG018071,Gm7029
lNONMMUG018074,chr17,33883273,33892660,-,NONMMUG018074,NONMMUG018074
lNONMMUG018075,chr17,33907942,33909394,-,NONMMUG018075,BC051226
lNONMMUG018077,chr17,33916817,33920858,-,NONMMUG018077,NONMMUG018077
lNONMMUG018089,chr17,33977526,33999500,+,NONMMUG018089,NONMMUG018089
lNONMMUG018090,chr17,33978915,33985361,+,NONMMUG018090,NONMMUG018090
lNONMMUG018094,chr17,34026033,34031572,-,NONMMUG018094,H2-Ke6
lNONMMUG018101,chr17,34120606,34121863,+,NONMMUG018101,NONMMUG018101
lNONMMUG018102,chr17,34124322,34125457,-,NONMMUG018102,NONMMUG018102
lNONMMUG018103,chr17,34125593,34129547,-,NONMMUG018103,NONMMUG018103
lNONMMUG018108,chr17,34199315,34205449,-,NONMMUG018108,Gm20496
lNONMMUG018130,chr17,34601150,34601576,+,NONMMUG018130,Gm20463
lNONMMUG018133,chr17,34627825,34628754,+,NONMMUG018133,NONMMUG018133
lNONMMUG018153,chr17,34948537,34952525,-,NONMMUG018153,1110038B12Rik
lNONMMUG018154,chr17,34950240,34951293,+,NONMMUG018154,NONMMUG018154
lNONMMUG018180,chr17,35165074,35168833,+,NONMMUG018180,Gm17705
lNONMMUG018183,chr17,35235096,35236158,+,NONMMUG018183,Atp6v1g2
lNONMMUG018184,chr17,35240164,35242284,-,NONMMUG018184,NONMMUG018184
lNONMMUG018185,chr17,35241799,35430047,+,NONMMUG018185,NONMMUG018185
lNONMMUG018207,chr17,35667682,35668331,+,NONMMUG018207,NONMMUG018207
lNONMMUG018214,chr17,35822038,35823081,-,NONMMUG018214,NONMMUG018214
lNONMMUG018225,chr17,35896945,35912216,+,NONMMUG018225,Gm16279
lNONMMUG018233,chr17,35969804,35974042,+,NONMMUG018233,NONMMUG018233
lNONMMUG018235,chr17,35991866,35993738,+,NONMMUG018235,Gm20508
